date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2009-07-06,2009,Hall of Fame Championships,Grass,Levine J.,129.0,Guccione C.,137.0,1.53,2.37,1
2009-07-06,2009,Hall of Fame Championships,Grass,Amritraj P.,159.0,Udomchoke D.,110.0,1.57,2.25,1
2009-07-06,2009,Hall of Fame Championships,Grass,Guccione C.,137.0,Levine J.,129.0,2.37,1.53,0
2009-07-06,2009,Hall of Fame Championships,Grass,Evans B.,136.0,Becker B.,46.0,4.5,1.16,1
2009-07-08,2009,Hall of Fame Championships,Grass,Zeballos H.,134.0,Petzschner P.,48.0,5.0,1.14,0
2009-07-08,2009,Hall of Fame Championships,Grass,Ramirez-Hidalgo R.,109.0,Querrey S.,39.0,9.0,1.05,0
2009-07-08,2009,Hall of Fame Championships,Grass,Delic A.,187.0,Mahut N.,146.0,3.0,1.36,0
2009-07-08,2009,Hall of Fame Championships,Grass,Clement A.,128.0,Bogomolov A.,180.0,1.12,5.5,0
2009-07-08,2009,Hall of Fame Championships,Grass,Petzschner P.,48.0,Zeballos H.,134.0,1.14,5.0,1
2009-07-08,2009,Hall of Fame Championships,Grass,Bogomolov A.,180.0,Clement A.,128.0,5.5,1.12,1
2009-07-08,2009,Hall of Fame Championships,Grass,Mahut N.,146.0,Delic A.,187.0,1.36,3.0,1
2009-07-08,2009,Hall of Fame Championships,Grass,Querrey S.,39.0,Ramirez-Hidalgo R.,109.0,1.05,9.0,1
2009-07-09,2009,Hall of Fame Championships,Grass,Peya A.,203.0,Rochus O.,120.0,2.62,1.44,0
2009-07-09,2009,Hall of Fame Championships,Grass,Dancevic F.,93.0,Stakhovsky S.,87.0,1.38,2.87,0
2009-07-09,2009,Hall of Fame Championships,Grass,Grosjean S.,950.0,Kim K.,81.0,2.0,1.72,0
2009-07-09,2009,Hall of Fame Championships,Grass,Falla A.,168.0,Ram R.,181.0,1.8,1.9,0
2009-07-09,2009,Hall of Fame Championships,Grass,Cipolla F.,103.0,Santoro F.,34.0,5.5,1.12,0
2009-07-09,2009,Hall of Fame Championships,Grass,Mello R.,204.0,Groth S.,266.0,2.5,1.5,0
2009-07-09,2009,Hall of Fame Championships,Grass,Santoro F.,34.0,Cipolla F.,103.0,1.12,5.5,1
2009-07-09,2009,Hall of Fame Championships,Grass,Kim K.,81.0,Grosjean S.,950.0,1.72,2.0,1
2009-07-09,2009,Hall of Fame Championships,Grass,Groth S.,266.0,Mello R.,204.0,1.5,2.5,1
2009-07-09,2009,Hall of Fame Championships,Grass,Rochus O.,120.0,Peya A.,203.0,1.44,2.62,1
2009-07-09,2009,Hall of Fame Championships,Grass,Stakhovsky S.,87.0,Dancevic F.,93.0,2.87,1.38,1
2009-07-09,2009,Hall of Fame Championships,Grass,Ram R.,181.0,Falla A.,168.0,1.9,1.8,1
2009-07-10,2009,Hall of Fame Championships,Grass,Rochus O.,120.0,Stakhovsky S.,87.0,1.61,2.2,1
2009-07-10,2009,Hall of Fame Championships,Grass,Kim K.,81.0,Brands D.,116.0,2.1,1.66,1
2009-07-10,2009,Hall of Fame Championships,Grass,Querrey S.,39.0,Amritraj P.,159.0,1.22,4.0,1
2009-07-10,2009,Hall of Fame Championships,Grass,Ram R.,181.0,Groth S.,266.0,1.61,2.2,1
2009-07-10,2009,Hall of Fame Championships,Grass,Levine J.,129.0,Petzschner P.,48.0,1.83,1.83,1
2009-07-10,2009,Hall of Fame Championships,Grass,Rochus O.,120.0,Evans B.,136.0,,,1
2009-07-10,2009,Hall of Fame Championships,Grass,Groth S.,266.0,Ram R.,181.0,2.2,1.61,0
2009-07-10,2009,Hall of Fame Championships,Grass,Santoro F.,34.0,Mahut N.,146.0,2.0,1.72,1
2009-07-10,2009,Hall of Fame Championships,Grass,Ram R.,181.0,Levine J.,129.0,2.5,1.5,1
2009-07-10,2009,Hall of Fame Championships,Grass,Santoro F.,34.0,Dent T.,235.0,1.57,2.25,1
2009-07-10,2009,Hall of Fame Championships,Grass,Mahut N.,146.0,Bogomolov A.,180.0,1.16,4.5,1
2009-07-10,2009,Hall of Fame Championships,Grass,Mahut N.,146.0,Santoro F.,34.0,1.72,2.0,0
2009-07-10,2009,Hall of Fame Championships,Grass,Petzschner P.,48.0,Levine J.,129.0,1.83,1.83,0
2009-07-10,2009,Hall of Fame Championships,Grass,Kim K.,81.0,Querrey S.,39.0,,,0
2009-07-10,2009,Hall of Fame Championships,Grass,Evans B.,136.0,Rochus O.,120.0,,,0
2009-07-10,2009,Hall of Fame Championships,Grass,Brands D.,116.0,Kim K.,81.0,1.66,2.1,0
2009-07-10,2009,Hall of Fame Championships,Grass,Bogomolov A.,180.0,Mahut N.,146.0,4.5,1.16,0
2009-07-10,2009,Hall of Fame Championships,Grass,Levine J.,129.0,Ram R.,181.0,1.5,2.5,0
2009-07-10,2009,Hall of Fame Championships,Grass,Evans B.,136.0,Ginepri R.,105.0,2.25,1.57,1
2009-07-10,2009,Hall of Fame Championships,Grass,Ginepri R.,105.0,Evans B.,136.0,1.57,2.25,0
2009-07-10,2009,Hall of Fame Championships,Grass,Stakhovsky S.,87.0,Rochus O.,120.0,2.2,1.61,0
2009-07-10,2009,Hall of Fame Championships,Grass,Amritraj P.,159.0,Querrey S.,39.0,4.0,1.22,0
2009-07-10,2009,Hall of Fame Championships,Grass,Dent T.,235.0,Santoro F.,34.0,2.25,1.57,0
2009-07-10,2009,Hall of Fame Championships,Grass,Querrey S.,39.0,Kim K.,81.0,,,1
2009-07-11,2009,Hall of Fame Championships,Grass,Ram R.,181.0,Rochus O.,120.0,2.5,1.5,1
2009-07-11,2009,Hall of Fame Championships,Grass,Santoro F.,34.0,Querrey S.,39.0,2.2,1.61,0
2009-07-11,2009,Hall of Fame Championships,Grass,Querrey S.,39.0,Santoro F.,34.0,1.61,2.2,1
2009-07-11,2009,Hall of Fame Championships,Grass,Rochus O.,120.0,Ram R.,181.0,1.5,2.5,0
2009-07-12,2009,Hall of Fame Championships,Grass,Ram R.,181.0,Querrey S.,39.0,1.2,4.5,0
2009-07-12,2009,Hall of Fame Championships,Grass,Querrey S.,39.0,Ram R.,181.0,4.5,1.2,1
2009-07-13,2009,Catella Swedish Open,Clay,Serra F.,50.0,Vinciguerra A.,460.0,1.53,2.37,0
2009-07-13,2009,Catella Swedish Open,Clay,Crivoi V.,85.0,Istomin D.,68.0,1.57,2.25,1
2009-07-13,2009,Catella Swedish Open,Clay,Vinciguerra A.,460.0,Serra F.,50.0,2.37,1.53,1
2009-07-13,2009,Catella Swedish Open,Clay,Gabashvili T.,75.0,Rochus C.,54.0,1.57,2.25,1
2009-07-13,2009,Mercedes Cup,Clay,Koubek S.,154.0,Berrer M.,120.0,1.44,2.62,0
2009-07-13,2009,Mercedes Cup,Clay,Meffert D.,205.0,Hanescu V.,33.0,4.0,1.22,0
2009-07-13,2009,Mercedes Cup,Clay,Andujar P.,140.0,Kubot L.,127.0,2.5,1.5,0
2009-07-13,2009,Catella Swedish Open,Clay,Istomin D.,68.0,Crivoi V.,85.0,2.25,1.57,0
2009-07-13,2009,Mercedes Cup,Clay,Hanescu V.,33.0,Meffert D.,205.0,1.22,4.0,1
2009-07-13,2009,Mercedes Cup,Clay,Kubot L.,127.0,Andujar P.,140.0,1.5,2.5,1
2009-07-13,2009,Mercedes Cup,Clay,Berrer M.,120.0,Koubek S.,154.0,2.62,1.44,1
2009-07-13,2009,Catella Swedish Open,Clay,Rochus C.,54.0,Gabashvili T.,75.0,2.25,1.57,0
2009-07-13,2009,Mercedes Cup,Clay,Davydenko N.,11.0,Navarro-Pastor I.,104.0,1.06,8.0,1
2009-07-13,2009,Mercedes Cup,Clay,Navarro-Pastor I.,104.0,Davydenko N.,11.0,8.0,1.06,0
2009-07-14,2009,Catella Swedish Open,Clay,Gonzalez M.,74.0,Monaco J.,61.0,2.75,1.4,0
2009-07-14,2009,Catella Swedish Open,Clay,Berta D.,,Phau B.,69.0,2.87,1.36,0
2009-07-14,2009,Catella Swedish Open,Clay,Granollers M.,96.0,Vliegen K.,55.0,2.1,1.66,0
2009-07-14,2009,Catella Swedish Open,Clay,Dimitrov G.,326.0,Canas G.,151.0,2.62,1.44,0
2009-07-14,2009,Mercedes Cup,Clay,Minar I.,63.0,Schuettler R.,82.0,1.8,1.9,0
2009-07-14,2009,Mercedes Cup,Clay,Munoz-De La Nava D.,168.0,Sidorenko A.,193.0,1.5,2.5,0
2009-07-14,2009,Mercedes Cup,Clay,Tipsarevic J.,79.0,Hernandez O.,56.0,1.66,2.1,0
2009-07-14,2009,Catella Swedish Open,Clay,Martin A.,89.0,Luczak P.,145.0,1.72,2.0,0
2009-07-14,2009,Catella Swedish Open,Clay,Darcis S.,62.0,Koellerer D.,81.0,1.4,2.75,0
2009-07-14,2009,Catella Swedish Open,Clay,Benneteau J.,73.0,Starace P.,65.0,2.25,1.57,0
2009-07-14,2009,Mercedes Cup,Clay,Greul S.,87.0,Beck A.,51.0,2.25,1.57,1
2009-07-14,2009,Mercedes Cup,Clay,Simon G.,7.0,Petzschner P.,47.0,1.22,4.0,1
2009-07-14,2009,Catella Swedish Open,Clay,Starace P.,65.0,Benneteau J.,73.0,1.57,2.25,1
2009-07-14,2009,Catella Swedish Open,Clay,Koellerer D.,81.0,Darcis S.,62.0,2.75,1.4,1
2009-07-14,2009,Catella Swedish Open,Clay,Luczak P.,145.0,Martin A.,89.0,2.0,1.72,1
2009-07-14,2009,Catella Swedish Open,Clay,Canas G.,151.0,Dimitrov G.,326.0,1.44,2.62,1
2009-07-14,2009,Catella Swedish Open,Clay,Vliegen K.,55.0,Granollers M.,96.0,1.66,2.1,1
2009-07-14,2009,Catella Swedish Open,Clay,Phau B.,69.0,Berta D.,,1.36,2.87,1
2009-07-14,2009,Catella Swedish Open,Clay,Monaco J.,61.0,Gonzalez M.,74.0,1.4,2.75,1
2009-07-14,2009,Mercedes Cup,Clay,Garcia-Lopez G.,53.0,Zverev M.,45.0,1.61,2.2,0
2009-07-14,2009,Mercedes Cup,Clay,Schuettler R.,82.0,Minar I.,63.0,1.9,1.8,1
2009-07-14,2009,Mercedes Cup,Clay,Hernandez O.,56.0,Tipsarevic J.,79.0,2.1,1.66,1
2009-07-14,2009,Mercedes Cup,Clay,Beck A.,51.0,Greul S.,87.0,1.57,2.25,0
2009-07-14,2009,Mercedes Cup,Clay,Chardy J.,43.0,Acasuso J.,37.0,1.5,2.5,1
2009-07-14,2009,Mercedes Cup,Clay,Zverev M.,45.0,Garcia-Lopez G.,53.0,2.2,1.61,1
2009-07-14,2009,Mercedes Cup,Clay,Kiefer N.,40.0,Berdych T.,21.0,3.0,1.36,1
2009-07-14,2009,Mercedes Cup,Clay,Fognini F.,67.0,Santoro F.,46.0,1.4,2.75,1
2009-07-14,2009,Mercedes Cup,Clay,Kohlschreiber P.,26.0,Junqueira D.,103.0,1.07,7.5,1
2009-07-14,2009,Mercedes Cup,Clay,Sidorenko A.,193.0,Munoz-De La Nava D.,168.0,2.5,1.5,1
2009-07-14,2009,Mercedes Cup,Clay,Acasuso J.,37.0,Chardy J.,43.0,2.5,1.5,0
2009-07-14,2009,Mercedes Cup,Clay,Berdych T.,21.0,Kiefer N.,40.0,1.36,3.0,0
2009-07-14,2009,Mercedes Cup,Clay,Santoro F.,46.0,Fognini F.,67.0,2.75,1.4,0
2009-07-14,2009,Mercedes Cup,Clay,Junqueira D.,103.0,Kohlschreiber P.,26.0,7.5,1.07,0
2009-07-14,2009,Mercedes Cup,Clay,Petzschner P.,47.0,Simon G.,7.0,4.0,1.22,0
2009-07-15,2009,Catella Swedish Open,Clay,Luczak P.,145.0,Robredo T.,16.0,4.5,1.16,0
2009-07-15,2009,Catella Swedish Open,Clay,Phau B.,69.0,Gabashvili T.,75.0,2.62,1.44,0
2009-07-15,2009,Catella Swedish Open,Clay,Safin M.,58.0,Almagro N.,41.0,3.25,1.33,0
2009-07-15,2009,Catella Swedish Open,Clay,Gil F.,90.0,Gimeno-Traver D.,98.0,2.0,1.72,0
2009-07-15,2009,Catella Swedish Open,Clay,Gimeno-Traver D.,98.0,Gil F.,90.0,1.72,2.0,1
2009-07-15,2009,Catella Swedish Open,Clay,Almagro N.,41.0,Safin M.,58.0,1.33,3.25,1
2009-07-15,2009,Catella Swedish Open,Clay,Gabashvili T.,75.0,Phau B.,69.0,1.44,2.62,1
2009-07-15,2009,Catella Swedish Open,Clay,Robredo T.,16.0,Luczak P.,145.0,1.16,4.5,1
2009-07-15,2009,Mercedes Cup,Clay,Golubev A.,71.0,Vassallo-Arguello M.,49.0,2.5,1.5,0
2009-07-15,2009,Mercedes Cup,Clay,Youzhny M.,72.0,Mathieu P.H.,39.0,2.1,1.66,0
2009-07-15,2009,Mercedes Cup,Clay,Hernandez O.,56.0,Sidorenko A.,193.0,1.22,4.0,0
2009-07-15,2009,Mercedes Cup,Clay,Schuettler R.,82.0,Hanescu V.,33.0,3.0,1.36,0
2009-07-15,2009,Catella Swedish Open,Clay,Soderling R.,12.0,Vliegen K.,55.0,1.1,6.5,1
2009-07-15,2009,Mercedes Cup,Clay,Mathieu P.H.,39.0,Youzhny M.,72.0,1.66,2.1,1
2009-07-15,2009,Mercedes Cup,Clay,Vassallo-Arguello M.,49.0,Golubev A.,71.0,1.5,2.5,1
2009-07-15,2009,Mercedes Cup,Clay,Hanescu V.,33.0,Schuettler R.,82.0,1.36,3.0,1
2009-07-15,2009,Mercedes Cup,Clay,Sidorenko A.,193.0,Hernandez O.,56.0,4.0,1.22,1
2009-07-15,2009,Catella Swedish Open,Clay,Vliegen K.,55.0,Soderling R.,12.0,6.5,1.1,0
2009-07-16,2009,Mercedes Cup,Clay,Zverev M.,45.0,Simon G.,7.0,2.75,1.4,1
2009-07-16,2009,Mercedes Cup,Clay,Davydenko N.,11.0,Berrer M.,120.0,1.06,8.0,1
2009-07-16,2009,Mercedes Cup,Clay,Simon G.,7.0,Zverev M.,45.0,1.4,2.75,0
2009-07-16,2009,Mercedes Cup,Clay,Chardy J.,43.0,Vassallo-Arguello M.,49.0,1.36,3.0,1
2009-07-16,2009,Mercedes Cup,Clay,Greul S.,87.0,Kiefer N.,40.0,2.75,1.4,0
2009-07-16,2009,Mercedes Cup,Clay,Kiefer N.,40.0,Greul S.,87.0,1.4,2.75,1
2009-07-16,2009,Mercedes Cup,Clay,Kubot L.,127.0,Kohlschreiber P.,26.0,7.0,1.08,1
2009-07-16,2009,Mercedes Cup,Clay,Vassallo-Arguello M.,49.0,Chardy J.,43.0,3.0,1.36,0
2009-07-16,2009,Mercedes Cup,Clay,Fognini F.,67.0,Mathieu P.H.,39.0,2.75,1.4,1
2009-07-16,2009,Mercedes Cup,Clay,Kohlschreiber P.,26.0,Kubot L.,127.0,1.08,7.0,0
2009-07-16,2009,Mercedes Cup,Clay,Berrer M.,120.0,Davydenko N.,11.0,8.0,1.06,0
2009-07-16,2009,Catella Swedish Open,Clay,Gimeno-Traver D.,98.0,Melzer J.,28.0,3.0,1.36,0
2009-07-16,2009,Catella Swedish Open,Clay,Starace P.,65.0,Almagro N.,41.0,2.75,1.4,0
2009-07-16,2009,Catella Swedish Open,Clay,Koellerer D.,81.0,Verdasco F.,9.0,7.0,1.08,0
2009-07-16,2009,Catella Swedish Open,Clay,Verdasco F.,9.0,Koellerer D.,81.0,1.08,7.0,1
2009-07-16,2009,Catella Swedish Open,Clay,Melzer J.,28.0,Gimeno-Traver D.,98.0,1.36,3.0,1
2009-07-16,2009,Mercedes Cup,Clay,Mathieu P.H.,39.0,Fognini F.,67.0,1.4,2.75,0
2009-07-16,2009,Catella Swedish Open,Clay,Almagro N.,41.0,Starace P.,65.0,1.4,2.75,1
2009-07-16,2009,Catella Swedish Open,Clay,Canas G.,151.0,Vinciguerra A.,460.0,1.61,2.2,0
2009-07-16,2009,Catella Swedish Open,Clay,Monaco J.,61.0,Crivoi V.,85.0,1.16,4.5,1
2009-07-16,2009,Catella Swedish Open,Clay,Vinciguerra A.,460.0,Canas G.,151.0,2.2,1.61,1
2009-07-16,2009,Catella Swedish Open,Clay,Crivoi V.,85.0,Monaco J.,61.0,4.5,1.16,0
2009-07-17,2009,Catella Swedish Open,Clay,Vinciguerra A.,460.0,Melzer J.,28.0,2.75,1.4,1
2009-07-17,2009,Catella Swedish Open,Clay,Verdasco F.,9.0,Monaco J.,61.0,1.72,2.0,0
2009-07-17,2009,Catella Swedish Open,Clay,Almagro N.,41.0,Soderling R.,12.0,3.25,1.33,0
2009-07-17,2009,Catella Swedish Open,Clay,Soderling R.,12.0,Almagro N.,41.0,1.33,3.25,1
2009-07-17,2009,Mercedes Cup,Clay,Davydenko N.,11.0,Fognini F.,67.0,1.12,5.5,0
2009-07-17,2009,Mercedes Cup,Clay,Sidorenko A.,193.0,Hanescu V.,33.0,5.5,1.12,0
2009-07-17,2009,Catella Swedish Open,Clay,Gabashvili T.,75.0,Robredo T.,16.0,5.5,1.12,0
2009-07-17,2009,Mercedes Cup,Clay,Hanescu V.,33.0,Sidorenko A.,193.0,1.12,5.5,1
2009-07-17,2009,Mercedes Cup,Clay,Fognini F.,67.0,Davydenko N.,11.0,5.5,1.12,1
2009-07-17,2009,Catella Swedish Open,Clay,Melzer J.,28.0,Vinciguerra A.,460.0,1.4,2.75,0
2009-07-17,2009,Catella Swedish Open,Clay,Robredo T.,16.0,Gabashvili T.,75.0,1.12,5.5,1
2009-07-17,2009,Catella Swedish Open,Clay,Monaco J.,61.0,Verdasco F.,9.0,2.0,1.72,1
2009-07-18,2009,Mercedes Cup,Clay,Fognini F.,67.0,Hanescu V.,33.0,2.2,1.61,0
2009-07-18,2009,Mercedes Cup,Clay,Zverev M.,45.0,Chardy J.,43.0,2.1,1.66,0
2009-07-18,2009,Catella Swedish Open,Clay,Soderling R.,12.0,Vinciguerra A.,460.0,1.07,7.5,1
2009-07-18,2009,Catella Swedish Open,Clay,Monaco J.,61.0,Robredo T.,16.0,1.83,1.83,1
2009-07-18,2009,Mercedes Cup,Clay,Kubot L.,127.0,Kiefer N.,40.0,2.5,1.5,0
2009-07-18,2009,Mercedes Cup,Clay,Kiefer N.,40.0,Kubot L.,127.0,1.5,2.5,1
2009-07-18,2009,Catella Swedish Open,Clay,Robredo T.,16.0,Monaco J.,61.0,1.83,1.83,0
2009-07-18,2009,Mercedes Cup,Clay,Chardy J.,43.0,Kiefer N.,40.0,2.0,1.72,1
2009-07-18,2009,Mercedes Cup,Clay,Kiefer N.,40.0,Chardy J.,43.0,1.72,2.0,0
2009-07-18,2009,Mercedes Cup,Clay,Chardy J.,43.0,Zverev M.,45.0,1.66,2.1,1
2009-07-18,2009,Mercedes Cup,Clay,Hanescu V.,33.0,Fognini F.,67.0,1.61,2.2,1
2009-07-18,2009,Catella Swedish Open,Clay,Vinciguerra A.,460.0,Soderling R.,12.0,7.5,1.07,0
2009-07-19,2009,Indianapolis Tennis Championships,Hard,Britton D.,1381.0,Ram R.,108.0,,,0
2009-07-19,2009,Mercedes Cup,Clay,Hanescu V.,33.0,Chardy J.,43.0,2.1,1.72,0
2009-07-19,2009,Catella Swedish Open,Clay,Monaco J.,61.0,Soderling R.,12.0,2.75,1.44,0
2009-07-19,2009,Mercedes Cup,Clay,Chardy J.,43.0,Hanescu V.,33.0,1.72,2.1,1
2009-07-19,2009,Indianapolis Tennis Championships,Hard,Ram R.,108.0,Britton D.,1381.0,,,1
2009-07-19,2009,Catella Swedish Open,Clay,Soderling R.,12.0,Monaco J.,61.0,1.44,2.75,1
2009-07-20,2009,International German Open,Clay,Phau B.,60.0,Cuevas P.,107.0,3.25,1.33,0
2009-07-20,2009,International German Open,Clay,Darcis S.,98.0,Navarro-Pastor I.,103.0,1.4,2.75,0
2009-07-20,2009,International German Open,Clay,Rochus C.,58.0,Garcia-Lopez G.,56.0,2.5,1.5,0
2009-07-20,2009,International German Open,Clay,Krawietz K.,,Hernych J.,89.0,6.5,1.1,0
2009-07-20,2009,International German Open,Clay,Beck A.,52.0,Hernandez O.,73.0,1.66,2.1,1
2009-07-20,2009,International German Open,Clay,Cuevas P.,107.0,Phau B.,60.0,1.33,3.25,1
2009-07-20,2009,International German Open,Clay,Hernandez O.,73.0,Beck A.,52.0,2.1,1.66,0
2009-07-20,2009,International German Open,Clay,Seppi A.,46.0,Gabashvili T.,74.0,1.33,3.25,0
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Istomin D.,61.0,Kim K.,91.0,1.72,2.0,1
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Gicquel M.,82.0,Gulbis E.,65.0,2.25,1.57,1
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Dancevic F.,121.0,Reynolds B.,129.0,1.33,3.25,1
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Isner J.,96.0,Ouanna J.,110.0,1.36,3.0,1
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Querrey S.,37.0,Clement A.,122.0,1.14,5.0,1
2009-07-20,2009,International German Open,Clay,Vassallo-Arguello M.,50.0,Granollers M.,101.0,1.66,2.1,0
2009-07-20,2009,International German Open,Clay,Crivoi V.,79.0,Brands D.,120.0,1.72,2.0,0
2009-07-20,2009,International German Open,Clay,Tipsarevic J.,70.0,Greul S.,76.0,1.72,2.0,0
2009-07-20,2009,International German Open,Clay,Petzschner P.,49.0,Serra F.,51.0,2.37,1.53,1
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Reynolds B.,129.0,Dancevic F.,121.0,3.25,1.33,0
2009-07-20,2009,International German Open,Clay,Korolev E.,93.0,Riba P.,145.0,1.38,2.87,0
2009-07-20,2009,International German Open,Clay,Starace P.,94.0,Gonzalez M.,97.0,1.44,2.62,1
2009-07-20,2009,International German Open,Clay,Navarro-Pastor I.,103.0,Darcis S.,98.0,2.75,1.4,1
2009-07-20,2009,International German Open,Clay,Garcia-Lopez G.,56.0,Rochus C.,58.0,1.5,2.5,1
2009-07-20,2009,International German Open,Clay,Granollers M.,101.0,Vassallo-Arguello M.,50.0,2.1,1.66,1
2009-07-20,2009,International German Open,Clay,Riba P.,145.0,Korolev E.,93.0,2.87,1.38,1
2009-07-20,2009,International German Open,Clay,Gabashvili T.,74.0,Seppi A.,46.0,3.25,1.33,1
2009-07-20,2009,International German Open,Clay,Brands D.,120.0,Crivoi V.,79.0,2.0,1.72,1
2009-07-20,2009,International German Open,Clay,Serra F.,51.0,Petzschner P.,49.0,1.53,2.37,0
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Kim K.,91.0,Istomin D.,61.0,2.0,1.72,0
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Ouanna J.,110.0,Isner J.,96.0,3.0,1.36,0
2009-07-20,2009,International German Open,Clay,Greul S.,76.0,Tipsarevic J.,70.0,2.0,1.72,1
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Clement A.,122.0,Querrey S.,37.0,5.0,1.14,0
2009-07-20,2009,Indianapolis Tennis Championships,Hard,Gulbis E.,65.0,Gicquel M.,82.0,1.57,2.25,0
2009-07-20,2009,International German Open,Clay,Hernych J.,89.0,Krawietz K.,,1.1,6.5,1
2009-07-20,2009,International German Open,Clay,Gonzalez M.,97.0,Starace P.,94.0,2.62,1.44,0
2009-07-21,2009,International German Open,Clay,Melzer J.,33.0,Cuevas P.,107.0,1.44,2.62,0
2009-07-21,2009,International German Open,Clay,Robredo T.,16.0,Navarro-Pastor I.,103.0,1.14,5.0,0
2009-07-21,2009,International German Open,Clay,Schuettler R.,81.0,Mayer F.,150.0,2.25,1.57,0
2009-07-21,2009,International German Open,Clay,Youzhny M.,67.0,Monaco J.,48.0,3.0,1.36,0
2009-07-21,2009,International German Open,Clay,Chela J.I.,168.0,Benneteau J.,68.0,1.83,1.83,0
2009-07-21,2009,International German Open,Clay,Simon G.,7.0,Brands D.,120.0,1.36,3.0,0
2009-07-21,2009,International German Open,Clay,Minar I.,62.0,Fognini F.,72.0,2.75,1.4,0
2009-07-21,2009,International German Open,Clay,Wawrinka S.,18.0,Garcia-Lopez G.,56.0,1.25,3.75,0
2009-07-21,2009,International German Open,Clay,Starace P.,94.0,Kohlschreiber P.,24.0,3.25,1.33,0
2009-07-21,2009,International German Open,Clay,Gabashvili T.,74.0,Troicki V.,26.0,2.0,1.72,0
2009-07-21,2009,International German Open,Clay,Riba P.,145.0,Mathieu P.H.,39.0,4.0,1.22,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Kunitsyn I.,36.0,Dabul B.,118.0,1.28,3.5,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Baghdatis M.,148.0,Odesnik W.,100.0,1.53,2.37,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Odesnik W.,100.0,Baghdatis M.,148.0,2.37,1.53,1
2009-07-21,2009,International German Open,Clay,Monaco J.,48.0,Youzhny M.,67.0,1.36,3.0,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Tursunov D.,27.0,Berrer M.,111.0,1.25,3.75,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Becker B.,45.0,Soeda G.,166.0,1.25,3.75,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Lu Y.H.,63.0,Schwank E.,198.0,1.3,3.4,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Berrer M.,111.0,Tursunov D.,27.0,3.75,1.25,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Sela D.,29.0,Spadea V.,134.0,1.25,3.75,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Cipolla F.,99.0,Bogomolov A.,158.0,2.2,1.61,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Spadea V.,134.0,Sela D.,29.0,3.75,1.25,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Soeda G.,166.0,Becker B.,45.0,3.75,1.25,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Udomchoke D.,141.0,Levine J.,116.0,2.75,1.4,0
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Levine J.,116.0,Udomchoke D.,141.0,1.4,2.75,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Bogomolov A.,158.0,Cipolla F.,99.0,1.61,2.2,1
2009-07-21,2009,International German Open,Clay,Fognini F.,72.0,Minar I.,62.0,1.4,2.75,1
2009-07-21,2009,International German Open,Clay,Benneteau J.,68.0,Chela J.I.,168.0,1.83,1.83,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Dabul B.,118.0,Kunitsyn I.,36.0,3.5,1.28,0
2009-07-21,2009,International German Open,Clay,Mayer F.,150.0,Schuettler R.,81.0,1.57,2.25,1
2009-07-21,2009,International German Open,Clay,Navarro-Pastor I.,103.0,Robredo T.,16.0,5.0,1.14,1
2009-07-21,2009,International German Open,Clay,Cuevas P.,107.0,Melzer J.,33.0,2.62,1.44,1
2009-07-21,2009,International German Open,Clay,Mathieu P.H.,39.0,Riba P.,145.0,1.22,4.0,1
2009-07-21,2009,International German Open,Clay,Troicki V.,26.0,Gabashvili T.,74.0,1.72,2.0,1
2009-07-21,2009,International German Open,Clay,Kohlschreiber P.,24.0,Starace P.,94.0,1.33,3.25,1
2009-07-21,2009,International German Open,Clay,Garcia-Lopez G.,56.0,Wawrinka S.,18.0,3.75,1.25,1
2009-07-21,2009,International German Open,Clay,Brands D.,120.0,Simon G.,7.0,3.0,1.36,1
2009-07-21,2009,Indianapolis Tennis Championships,Hard,Schwank E.,198.0,Lu Y.H.,63.0,3.4,1.3,1
2009-07-22,2009,International German Open,Clay,Monaco J.,48.0,Acasuso J.,41.0,1.36,3.0,1
2009-07-22,2009,International German Open,Clay,Petzschner P.,49.0,Davydenko N.,12.0,5.0,1.14,0
2009-07-22,2009,International German Open,Clay,Mayer F.,150.0,Ferrer D.,23.0,3.25,1.33,0
