date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2024-08-01,2024,ASB Classic,Hard,Tabilo A.,Gojo B.,82.0,91.0,2.63,1.5
2024-08-02,2024,Dallas Open,Hard,Shelton B.,Mmoh M.,16.0,115.0,1.3,3.5
2024-08-02,2024,Dallas Open,Hard,Paul T.,Daniel T.,15.0,62.0,1.25,4.0
2024-08-02,2024,Open 13,Hard,Davidovich Fokina A.,Ruusuvuori E.,24.0,55.0,2.5,1.53
2024-08-02,2024,Dallas Open,Hard,Thompson J.,Kudla D.,44.0,174.0,1.29,3.75
2024-08-02,2024,Open 13,Hard,Zhang Zh.,Auger-Aliassime F.,50.0,28.0,4.0,1.25
2024-08-02,2024,Dallas Open,Hard,Koepfer D.,Hijikata R.,60.0,88.0,1.44,2.75
2024-08-02,2024,Open 13,Hard,Dimitrov G.,Korda S.,13.0,34.0,1.44,2.75
2024-08-02,2024,Open 13,Hard,Hurkacz H.,Shevchenko A.,8.0,56.0,1.25,4.0
2024-08-02,2024,Open 13,Hard,Rinderknech A.,Lehecka J.,94.0,32.0,2.75,1.44
2024-08-03,2024,BNP Paribas Open,Hard,Tsitsipas S.,Pouille L.,11.0,273.0,1.14,5.5
2024-08-03,2024,BNP Paribas Open,Hard,Marozsan F.,Jarry N.,58.0,24.0,2.2,1.67
2024-08-03,2024,BNP Paribas Open,Hard,Rublev A.,Murray A.,5.0,61.0,1.2,4.5
2024-08-03,2024,BNP Paribas Open,Hard,Zverev A.,O Connell C.,6.0,66.0,1.14,5.5
2024-08-03,2024,BNP Paribas Open,Hard,Auger-Aliassime F.,Lestienne C.,31.0,100.0,1.25,4.0
2024-08-03,2024,BNP Paribas Open,Hard,Cerundolo F.,Shevchenko A.,22.0,51.0,2.1,1.73
2024-08-03,2024,BNP Paribas Open,Hard,Sinner J.,Kokkinakis T.,3.0,99.0,1.08,8.0
2024-08-03,2024,BNP Paribas Open,Hard,Klein L.,Moreno De Alboran N.,141.0,166.0,1.57,2.38
2024-08-03,2024,BNP Paribas Open,Hard,Carballes Baena R.,Cobolli F.,64.0,62.0,3.2,1.36
2024-08-03,2024,BNP Paribas Open,Hard,Shapovalov D.,Van De Zandschulp B.,131.0,82.0,1.62,2.3
2024-08-03,2024,BNP Paribas Open,Hard,De Minaur A.,Daniel T.,10.0,76.0,1.07,9.0
2024-08-03,2024,BNP Paribas Open,Hard,Tabilo A.,Kotov P.,39.0,67.0,1.62,2.3
2024-08-03,2024,BNP Paribas Open,Hard,Muller A.,Grenier H.,88.0,146.0,1.8,2.0
2024-08-03,2024,BNP Paribas Open,Hard,Zhang Zh.,Kovacevic A.,50.0,92.0,1.62,2.3
2024-08-03,2024,BNP Paribas Open,Hard,Raonic M.,Nagal S.,224.0,101.0,1.4,3.0
2024-08-03,2024,BNP Paribas Open,Hard,Kypson P.,Quinn E.,151.0,284.0,1.67,2.2
2024-08-03,2024,BNP Paribas Open,Hard,Shang J.,Thompson J.,139.0,33.0,2.75,1.44
2024-08-03,2024,BNP Paribas Open,Hard,Fils A.,Borges N.,43.0,60.0,1.73,2.1
2024-08-03,2024,BNP Paribas Open,Hard,Fognini F.,Zapata Miralles B.,108.0,144.0,1.53,2.5
2024-08-08,2024,Canadian Open,Hard,Dimitrov G.,Hijikata R.,10.0,74.0,1.25,4.0
2024-08-08,2024,Canadian Open,Hard,Zverev A.,Thompson J.,4.0,30.0,1.29,3.75
2024-08-08,2024,Canadian Open,Hard,Rublev A.,Etcheverry T.,8.0,38.0,1.29,3.75
2024-08-08,2024,Canadian Open,Hard,Davidovich Fokina A.,Medvedev D.,42.0,5.0,5.0,1.17
2024-08-08,2024,Canadian Open,Hard,Korda S.,Pospisil V.,18.0,610.0,1.07,9.0
2024-08-08,2024,Canadian Open,Hard,Borges N.,Humbert U.,43.0,15.0,3.2,1.36
2024-08-08,2024,Canadian Open,Hard,Kokkinakis T.,Monfils G.,81.0,34.0,1.73,2.1
2024-08-08,2024,Canadian Open,Hard,Cobolli F.,Auger-Aliassime F.,33.0,19.0,4.0,1.25
2024-08-08,2024,Canadian Open,Hard,Arnaldi M.,Khachanov K.,46.0,22.0,2.3,1.62
2024-08-08,2024,Canadian Open,Hard,Nakashima B.,Paul T.,52.0,12.0,3.2,1.36
2024-08-08,2024,Canadian Open,Hard,Ruud C.,Duckworth J.,9.0,80.0,1.33,3.4
2024-08-08,2024,Canadian Open,Hard,Nishikori K.,Tsitsipas S.,576.0,11.0,4.33,1.22
2024-08-08,2024,Canadian Open,Hard,Rune H.,Carreno Busta P.,17.0,799.0,1.3,3.5
2024-08-08,2024,Canadian Open,Hard,Tabilo A.,Sonego L.,21.0,57.0,1.57,2.38
2024-08-08,2024,Canadian Open,Hard,Popyrin A.,Shelton B.,62.0,14.0,2.5,1.53
2024-08-08,2024,Canadian Open,Hard,Sinner J.,Coric B.,1.0,94.0,1.1,7.0
2024-08-09,2024,US Open,Hard,Sinner J.,Fritz T.,1.0,12.0,1.25,4.0
2024-08-10,2024,Shanghai Masters,Hard,Machac T.,Vukic A.,33.0,91.0,1.4,3.0
2024-08-10,2024,Shanghai Masters,Hard,Monfils G.,Humbert U.,46.0,15.0,3.2,1.36
2024-08-10,2024,Shanghai Masters,Hard,Tsitsipas S.,Muller A.,12.0,74.0,1.22,4.33
2024-08-10,2024,Shanghai Masters,Hard,Mensik J.,Shevchenko A.,65.0,58.0,1.36,3.2
2024-08-10,2024,Shanghai Masters,Hard,Zverev A.,Griekspoor T.,3.0,40.0,1.22,4.33
2024-08-10,2024,Shanghai Masters,Hard,Shelton B.,Carballes Baena R.,16.0,54.0,1.17,5.0
2024-08-10,2024,Shanghai Masters,Hard,Dimitrov G.,Popyrin A.,10.0,24.0,1.67,2.2
2024-08-10,2024,Shanghai Masters,Hard,Goffin D.,Giron M.,66.0,47.0,2.2,1.67
2024-08-10,2024,Shanghai Masters,Hard,Safiullin R.,Tiafoe F.,61.0,17.0,2.2,1.67
2024-08-10,2024,Shanghai Masters,Hard,Fritz T.,Watanuki Y.,7.0,336.0,1.2,4.5
2024-08-10,2024,Shanghai Masters,Hard,Djokovic N.,Cobolli F.,4.0,30.0,1.1,7.0
2024-08-10,2024,Shanghai Masters,Hard,Rune H.,Lehecka J.,14.0,34.0,1.53,2.5
2024-08-11,2024,Open de Moselle,Hard,Bonzi B.,Michelsen A.,124.0,44.0,1.91,1.91
2024-08-11,2024,Open de Moselle,Hard,Norrie C.,Moutet C.,57.0,66.0,1.8,2.0
2024-08-11,2024,Belgrade Open,Hard,Shapovalov D.,Lehecka J.,78.0,31.0,1.67,2.2
2024-08-11,2024,Belgrade Open,Hard,Medjedovic H.,Djere L.,156.0,141.0,1.62,2.3
2024-09-01,2024,Adelaide International,Hard,Evans D.,Hijikata R.,40.0,70.0,1.8,2.0
2024-09-01,2024,Adelaide International,Hard,Bublik A.,Mccabe J.,31.0,278.0,1.3,3.5
2024-09-01,2024,Adelaide International,Hard,Lehecka J.,Walton A.,32.0,176.0,1.3,3.5
2024-09-01,2024,Adelaide International,Hard,Sonego L.,Hanfmann Y.,46.0,49.0,1.62,2.3
2024-09-01,2024,Adelaide International,Hard,Thompson J.,Diaz Acosta F.,47.0,93.0,1.2,4.5
2024-09-01,2024,ASB Classic,Hard,Purcell M.,Pannu K.,45.0,716.0,1.04,13.0
2024-09-01,2024,ASB Classic,Hard,Ofner S.,Shapovalov D.,37.0,116.0,1.8,2.0
2024-09-01,2024,ASB Classic,Hard,Fils A.,Gasquet R.,35.0,76.0,1.33,3.4
2024-09-01,2024,ASB Classic,Hard,Muller A.,Cerundolo F.,79.0,22.0,2.38,1.57
2024-09-01,2024,ASB Classic,Hard,Altmaier D.,Auger-Aliassime F.,57.0,27.0,3.0,1.4
2024-09-01,2024,Adelaide International,Hard,O Connell C.,Rinderknech A.,71.0,97.0,2.1,1.73
2024-09-01,2024,Adelaide International,Hard,Bolt A.,Seyboth Wild T.,325.0,78.0,1.73,2.1
2024-09-02,2024,Open 13,Hard,Khachanov K.,Zhang Zh.,18.0,50.0,1.36,3.2
2024-09-02,2024,Open 13,Hard,Hurkacz H.,Machac T.,8.0,66.0,1.36,3.2
2024-09-02,2024,Open 13,Hard,Humbert U.,Davidovich Fokina A.,21.0,24.0,1.57,2.38
2024-09-02,2024,Open 13,Hard,Dimitrov G.,Rinderknech A.,13.0,94.0,1.2,4.5
2024-09-02,2024,Dallas Open,Hard,Mannarino A.,Nishioka Y.,17.0,83.0,1.44,2.75
2024-09-02,2024,Dallas Open,Hard,Tiafoe F.,Michelsen A.,14.0,75.0,1.53,2.5
2024-09-02,2024,Dallas Open,Hard,Paul T.,Koepfer D.,15.0,60.0,1.36,3.2
2024-09-02,2024,Dallas Open,Hard,Shelton B.,Thompson J.,16.0,44.0,1.44,2.75
2024-09-03,2024,BNP Paribas Open,Hard,Griekspoor T.,Hanfmann Y.,27.0,57.0,1.4,3.0
2024-09-03,2024,BNP Paribas Open,Hard,Norrie C.,Sonego L.,28.0,55.0,1.67,2.2
2024-09-03,2024,BNP Paribas Open,Hard,Mannarino A.,Machac T.,21.0,63.0,2.63,1.5
2024-09-03,2024,BNP Paribas Open,Hard,Rune H.,Raonic M.,7.0,224.0,1.44,2.75
2024-09-03,2024,BNP Paribas Open,Hard,Tiafoe F.,Lajovic D.,18.0,56.0,1.5,2.63
2024-09-03,2024,BNP Paribas Open,Hard,Seyboth Wild T.,Khachanov K.,65.0,15.0,3.75,1.29
2024-09-03,2024,BNP Paribas Open,Hard,Struff J.L.,Coric B.,25.0,35.0,2.3,1.62
2024-09-03,2024,BNP Paribas Open,Hard,Bublik A.,Shang J.,20.0,139.0,1.62,2.3
2024-09-03,2024,BNP Paribas Open,Hard,Alcaraz C.,Arnaldi M.,2.0,40.0,1.1,7.0
2024-09-03,2024,BNP Paribas Open,Hard,Lehecka J.,Nakashima B.,32.0,93.0,1.8,2.0
2024-09-03,2024,BNP Paribas Open,Hard,Baez S.,Fognini F.,19.0,108.0,1.33,3.4
2024-09-03,2024,BNP Paribas Open,Hard,Humbert U.,Kypson P.,14.0,151.0,1.2,4.5
2024-09-03,2024,BNP Paribas Open,Hard,Nardi L.,Zhang Zh.,123.0,50.0,3.0,1.4
2024-09-03,2024,BNP Paribas Open,Hard,Fils A.,Davidovich Fokina A.,43.0,23.0,2.1,1.73
2024-09-03,2024,BNP Paribas Open,Hard,Dimitrov G.,Muller A.,13.0,88.0,1.14,5.5
2024-09-03,2024,BNP Paribas Open,Hard,Fritz T.,Tabilo A.,12.0,39.0,1.17,5.0
2024-09-03,2024,BNP Paribas Open,Hard,Musetti L.,Shapovalov D.,26.0,131.0,2.5,1.53
2024-09-03,2024,BNP Paribas Open,Hard,Djokovic N.,Vukic A.,1.0,69.0,1.02,21.0
2024-09-03,2024,BNP Paribas Open,Hard,Shelton B.,Mensik J.,16.0,81.0,1.5,2.63
2024-09-10,2024,Shanghai Masters,Hard,Fritz T.,Rune H.,7.0,14.0,1.53,2.5
2024-09-10,2024,Shanghai Masters,Hard,Sinner J.,Shelton B.,1.0,16.0,1.17,5.0
2024-09-10,2024,Shanghai Masters,Hard,Alcaraz C.,Monfils G.,2.0,46.0,1.06,10.0
2024-09-10,2024,Shanghai Masters,Hard,Goffin D.,Zverev A.,66.0,3.0,5.5,1.14
2024-09-10,2024,Shanghai Masters,Hard,Medvedev D.,Tsitsipas S.,5.0,12.0,1.4,3.0
2024-09-10,2024,Shanghai Masters,Hard,Mensik J.,Dimitrov G.,65.0,10.0,3.2,1.36
2024-09-10,2024,Shanghai Masters,Hard,Djokovic N.,Safiullin R.,4.0,61.0,1.1,7.0
2024-09-10,2024,Shanghai Masters,Hard,Machac T.,Paul T.,33.0,13.0,2.5,1.53
2024-09-11,2024,Belgrade Open,Hard,Shapovalov D.,Medjedovic H.,78.0,156.0,1.4,3.0
2024-09-11,2024,Open de Moselle,Hard,Bonzi B.,Norrie C.,124.0,57.0,1.91,1.91
2024-10-01,2024,ASB Classic,Hard,Daniel T.,Muller A.,74.0,79.0,1.91,1.91
2024-10-01,2024,ASB Classic,Hard,Norrie C.,Van Assche L.,19.0,87.0,1.4,3.0
2024-10-01,2024,ASB Classic,Hard,Tabilo A.,Van De Zandschulp B.,82.0,59.0,2.75,1.44
2024-10-01,2024,ASB Classic,Hard,Fils A.,Borges N.,35.0,66.0,1.25,4.0
2024-10-01,2024,ASB Classic,Hard,Carballes Baena R.,Ofner S.,67.0,37.0,3.5,1.3
2024-10-01,2024,ASB Classic,Hard,Shelton B.,Marozsan F.,16.0,65.0,1.44,2.75
2024-10-01,2024,ASB Classic,Hard,Daniel T.,Purcell M.,74.0,45.0,2.2,1.67
2024-10-01,2024,Adelaide International,Hard,Bublik A.,Evans D.,31.0,40.0,1.8,2.0
2024-10-01,2024,Adelaide International,Hard,Lehecka J.,Lajovic D.,32.0,52.0,1.4,3.0
2024-10-01,2024,Adelaide International,Hard,Paul T.,Bolt A.,14.0,325.0,1.25,4.0
2024-10-01,2024,Adelaide International,Hard,Korda S.,Sonego L.,29.0,46.0,1.57,2.38
2024-10-01,2024,Adelaide International,Hard,Draper J.,Kecmanovic M.,62.0,55.0,1.44,2.75
2024-10-01,2024,Adelaide International,Hard,Jarry N.,Arnaldi M.,18.0,41.0,1.73,2.1
2024-10-01,2024,Adelaide International,Hard,O Connell C.,Shevchenko A.,71.0,48.0,2.3,1.62
2024-10-01,2024,Adelaide International,Hard,Musetti L.,Thompson J.,25.0,47.0,2.38,1.57
2024-10-02,2024,Open 13,Hard,Dimitrov G.,Khachanov K.,13.0,18.0,1.5,2.63
2024-10-02,2024,Open 13,Hard,Humbert U.,Hurkacz H.,21.0,8.0,2.63,1.5
2024-10-02,2024,Dallas Open,Hard,Mannarino A.,Duckworth J.,17.0,106.0,1.44,2.75
2024-10-02,2024,Dallas Open,Hard,Paul T.,Shelton B.,15.0,16.0,2.0,1.8
2024-10-02,2024,Dallas Open,Hard,Giron M.,Tiafoe F.,67.0,14.0,2.3,1.62
2024-10-02,2024,Dallas Open,Hard,Giron M.,Mannarino A.,67.0,17.0,1.91,1.91
2024-10-03,2024,BNP Paribas Open,Hard,Korda S.,Safiullin R.,29.0,42.0,1.57,2.38
2024-10-03,2024,BNP Paribas Open,Hard,Sinner J.,Struff J.L.,3.0,25.0,1.06,10.0
2024-10-03,2024,BNP Paribas Open,Hard,Paul T.,Michelsen A.,17.0,80.0,1.44,2.75
2024-10-03,2024,BNP Paribas Open,Hard,Monfils G.,Hurkacz H.,54.0,8.0,2.63,1.5
2024-10-03,2024,BNP Paribas Open,Hard,Medvedev D.,Carballes Baena R.,4.0,64.0,1.03,15.0
2024-10-03,2024,BNP Paribas Open,Hard,Marozsan F.,Seyboth Wild T.,58.0,65.0,2.2,1.67
2024-10-03,2024,BNP Paribas Open,Hard,Tsitsipas S.,Tiafoe F.,11.0,18.0,1.4,3.0
2024-10-03,2024,BNP Paribas Open,Hard,De Minaur A.,Bublik A.,10.0,20.0,1.25,4.0
2024-10-03,2024,BNP Paribas Open,Hard,Alcaraz C.,Auger-Aliassime F.,2.0,31.0,1.2,4.5
2024-10-03,2024,BNP Paribas Open,Hard,Lehecka J.,Rublev A.,32.0,5.0,4.0,1.25
2024-10-03,2024,BNP Paribas Open,Hard,Ruud C.,Klein L.,9.0,141.0,1.2,4.5
2024-10-08,2024,Canadian Open,Hard,Popyrin A.,Dimitrov G.,62.0,10.0,3.4,1.33
2024-10-08,2024,Canadian Open,Hard,Korda S.,Fritz T.,18.0,13.0,2.3,1.62
2024-10-08,2024,Canadian Open,Hard,Hurkacz H.,Rinderknech A.,6.0,65.0,1.57,2.38
2024-10-08,2024,Canadian Open,Hard,Korda S.,Ruud C.,18.0,9.0,1.8,2.0
2024-10-08,2024,Canadian Open,Hard,Zverev A.,Rune H.,4.0,17.0,1.3,3.5
2024-10-08,2024,Canadian Open,Hard,Hurkacz H.,Kokkinakis T.,6.0,81.0,1.73,2.1
2024-10-08,2024,Canadian Open,Hard,Rinderknech A.,Cobolli F.,65.0,33.0,2.38,1.57
2024-10-08,2024,Canadian Open,Hard,Arnaldi M.,Davidovich Fokina A.,46.0,42.0,2.2,1.67
2024-10-08,2024,Canadian Open,Hard,Rublev A.,Nakashima B.,8.0,52.0,1.53,2.5
2024-10-08,2024,Canadian Open,Hard,Sinner J.,Tabilo A.,1.0,21.0,1.06,10.0
2024-10-08,2024,Canadian Open,Hard,Nishikori K.,Borges N.,576.0,43.0,2.3,1.62
2024-10-10,2024,Shanghai Masters,Hard,Machac T.,Alcaraz C.,33.0,2.0,8.0,1.08
2024-10-10,2024,Shanghai Masters,Hard,Sinner J.,Medvedev D.,1.0,5.0,1.29,3.75
2024-10-11,2024,Masters Cup,Hard,Fritz T.,Medvedev D.,5.0,4.0,2.1,1.73
2024-10-11,2024,Masters Cup,Hard,Sinner J.,De Minaur A.,1.0,9.0,1.11,6.5
2024-11-01,2024,Adelaide International,Hard,Draper J.,Paul T.,62.0,14.0,2.2,1.67
2024-11-01,2024,Adelaide International,Hard,Bublik A.,Musetti L.,31.0,25.0,1.91,1.91
2024-11-01,2024,Adelaide International,Hard,Lehecka J.,Jarry N.,32.0,18.0,2.0,1.8
2024-11-01,2024,Adelaide International,Hard,Korda S.,O Connell C.,29.0,71.0,1.4,3.0
2024-11-01,2024,ASB Classic,Hard,Shelton B.,Carballes Baena R.,16.0,67.0,1.17,5.0
2024-11-01,2024,ASB Classic,Hard,Tabilo A.,Norrie C.,82.0,19.0,3.4,1.33
2024-11-01,2024,ASB Classic,Hard,Fils A.,Altmaier D.,35.0,57.0,1.29,3.75
2024-11-02,2024,Open 13,Hard,Humbert U.,Dimitrov G.,21.0,13.0,2.38,1.57
2024-11-02,2024,Dallas Open,Hard,Paul T.,Giron M.,15.0,67.0,1.53,2.5
2024-11-03,2024,BNP Paribas Open,Hard,Rune H.,Musetti L.,7.0,26.0,1.33,3.4
2024-11-03,2024,BNP Paribas Open,Hard,Shelton B.,Cerundolo F.,16.0,22.0,1.25,4.0
2024-11-03,2024,BNP Paribas Open,Hard,Zverev A.,Griekspoor T.,6.0,27.0,1.29,3.75
2024-11-03,2024,BNP Paribas Open,Hard,Monfils G.,Norrie C.,54.0,28.0,1.8,2.0
2024-11-03,2024,BNP Paribas Open,Hard,Paul T.,Humbert U.,17.0,14.0,1.91,1.91
2024-11-03,2024,BNP Paribas Open,Hard,Ruud C.,Fils A.,9.0,43.0,1.4,3.0
2024-11-03,2024,BNP Paribas Open,Hard,Dimitrov G.,Mannarino A.,13.0,21.0,1.22,4.33
2024-11-03,2024,BNP Paribas Open,Hard,Fritz T.,Baez S.,12.0,19.0,1.17,5.0
2024-11-08,2024,Canadian Open,Hard,Rublev A.,Arnaldi M.,8.0,46.0,1.29,3.75
2024-11-08,2024,Canadian Open,Hard,Korda S.,Zverev A.,18.0,4.0,3.4,1.33
2024-11-08,2024,Canadian Open,Hard,Popyrin A.,Hurkacz H.,62.0,6.0,2.3,1.62
2024-11-08,2024,Canadian Open,Hard,Arnaldi M.,Nishikori K.,46.0,576.0,1.5,2.63
2024-11-08,2024,Canadian Open,Hard,Rublev A.,Sinner J.,8.0,1.0,5.0,1.17
2024-11-10,2024,Shanghai Masters,Hard,Djokovic N.,Mensik J.,4.0,65.0,1.1,7.0
2024-11-10,2024,Shanghai Masters,Hard,Fritz T.,Goffin D.,7.0,66.0,1.14,5.5
2024-11-11,2024,Masters Cup,Hard,Ruud C.,Alcaraz C.,7.0,3.0,10.0,1.06
2024-11-11,2024,Masters Cup,Hard,Zverev A.,Rublev A.,2.0,8.0,1.3,3.5
2024-12-01,2024,Adelaide International,Hard,Lehecka J.,Korda S.,32.0,29.0,2.5,1.53
2024-12-01,2024,Adelaide International,Hard,Draper J.,Bublik A.,62.0,31.0,1.44,2.75
2024-12-01,2024,ASB Classic,Hard,Daniel T.,Shelton B.,74.0,16.0,4.33,1.22
2024-12-01,2024,ASB Classic,Hard,Tabilo A.,Fils A.,82.0,35.0,4.0,1.25
2024-12-02,2024,ABN AMRO World Tennis Tournament,Hard,Auger-Aliassime F.,Cressy M.,28.0,170.0,1.29,3.75
2024-12-02,2024,ABN AMRO World Tennis Tournament,Hard,Griekspoor T.,Musetti L.,29.0,26.0,1.44,2.75
2024-12-02,2024,ABN AMRO World Tennis Tournament,Hard,Raonic M.,De Jong J.,309.0,141.0,1.67,2.2
2024-12-02,2024,ABN AMRO World Tennis Tournament,Hard,Goffin D.,Prizmic D.,133.0,171.0,1.67,2.2
2024-12-02,2024,Delray Beach Open,Hard,Borges N.,Diallo G.,46.0,136.0,1.73,2.1
2024-12-02,2024,Delray Beach Open,Hard,Arnaldi M.,Nishioka Y.,43.0,77.0,1.67,2.2
2024-12-02,2024,Delray Beach Open,Hard,Lestienne C.,Vukic A.,104.0,69.0,2.1,1.73
2024-12-03,2024,BNP Paribas Open,Hard,Nardi L.,Djokovic N.,123.0,1.0,17.0,1.03
2024-12-03,2024,BNP Paribas Open,Hard,Medvedev D.,Korda S.,4.0,29.0,1.33,3.4
2024-12-03,2024,BNP Paribas Open,Hard,Lehecka J.,Tsitsipas S.,32.0,11.0,2.75,1.44
2024-12-03,2024,BNP Paribas Open,Hard,Zverev A.,De Minaur A.,6.0,10.0,2.0,1.8
2024-12-03,2024,BNP Paribas Open,Hard,Alcaraz C.,Marozsan F.,2.0,58.0,1.08,8.0
2024-12-08,2024,Western & Southern Financial Group Masters,Hard,Cobolli F.,Paul T.,31.0,13.0,4.5,1.2
2024-12-08,2024,Canadian Open,Hard,Popyrin A.,Korda S.,62.0,18.0,3.0,1.4
2024-12-10,2024,Shanghai Masters,Hard,Djokovic N.,Fritz T.,4.0,7.0,1.4,3.0
2024-12-10,2024,Shanghai Masters,Hard,Sinner J.,Machac T.,1.0,33.0,1.11,6.5
2024-12-11,2024,Masters Cup,Hard,Medvedev D.,De Minaur A.,4.0,9.0,1.91,1.91
2024-12-11,2024,Masters Cup,Hard,Sinner J.,Fritz T.,1.0,5.0,1.14,5.5
2025-01-01,2025,Brisbane International,Hard,Lehecka J.,Nishioka Y.,28.0,69.0,1.36,3.2
2025-01-01,2025,Brisbane International,Hard,Jarry N.,Bonzi B.,35.0,75.0,2.63,1.5
2025-01-01,2025,Brisbane International,Hard,Dimitrov G.,Vukic A.,10.0,68.0,1.2,4.5
2025-01-01,2025,Brisbane International,Hard,Thompson J.,Michelsen A.,26.0,41.0,1.67,2.2
2025-01-01,2025,Hong Kong Tennis Open,Hard,Nishikori K.,Khachanov K.,106.0,19.0,2.2,1.67
2025-01-01,2025,Hong Kong Tennis Open,Hard,Fils A.,Bergs Z.,20.0,71.0,1.44,2.75
2025-01-01,2025,Hong Kong Tennis Open,Hard,Norrie C.,Sonego L.,49.0,53.0,1.57,2.38
2025-01-01,2025,Hong Kong Tennis Open,Hard,Muller A.,Kecmanovic M.,67.0,54.0,3.0,1.4
2025-01-02,2025,Open Sud de France,Hard,Kovacevic A.,Rublev A.,102.0,10.0,4.0,1.25
2025-01-02,2025,Open Sud de France,Hard,Auger-Aliassime F.,De Jong J.,23.0,131.0,1.17,5.0
2025-01-03,2025,Dubai Tennis Championships,Hard,Tsitsipas S.,Auger-Aliassime F.,11.0,21.0,1.73,2.1
2025-01-03,2025,Abierto Mexicano,Hard,Davidovich Fokina A.,Shapovalov D.,48.0,32.0,2.5,1.53
2025-01-03,2025,Abierto Mexicano,Hard,Machac T.,Nakashima B.,25.0,42.0,1.53,2.5
2025-01-08,2025,Canadian Open,Hard,Zverev A.,Arnaldi M.,3.0,41.0,1.22,4.5
2025-01-08,2025,Canadian Open,Hard,Popyrin A.,Medvedev D.,26.0,14.0,3.75,1.25
2025-01-08,2025,Canadian Open,Hard,Davidovich Fokina A.,Mensik J.,19.0,18.0,1.87,1.95
2025-01-08,2025,Canadian Open,Hard,Rublev A.,Sonego L.,11.0,38.0,1.4,3.0
2025-01-08,2025,Canadian Open,Hard,Lehecka J.,Fils A.,27.0,21.0,1.7,2.2
2025-01-08,2025,Canadian Open,Hard,Tiafoe F.,Vukic A.,12.0,99.0,1.4,2.75
2025-01-08,2025,Canadian Open,Hard,Cobolli F.,Marozsan F.,17.0,56.0,1.95,1.85
2025-01-08,2025,Canadian Open,Hard,Rune H.,Muller A.,9.0,40.0,1.25,4.0
2025-01-09,2025,US Open,Hard,De Minaur A.,Riedi L.,8.0,435.0,1.05,11.0
2025-01-09,2025,US Open,Hard,Auger-Aliassime F.,Rublev A.,27.0,15.0,2.1,1.73
2025-01-09,2025,US Open,Hard,Musetti L.,Munar J.,10.0,44.0,1.44,2.75
2025-01-09,2025,US Open,Hard,Djokovic N.,Struff J.L.,7.0,144.0,1.14,5.5
2025-01-10,2025,Shanghai Masters,Hard,Nardi L.,Ofner S.,88.0,138.0,1.67,2.2
2025-01-10,2025,Shanghai Masters,Hard,Munar J.,Fucsovics M.,41.0,53.0,2.1,1.73
2025-01-10,2025,Shanghai Masters,Hard,Goffin D.,Muller A.,83.0,39.0,2.0,1.8
2025-01-10,2025,Shanghai Masters,Hard,Bellucci M.,Walton A.,69.0,77.0,1.8,2.0
2025-01-10,2025,Shanghai Masters,Hard,Altmaier D.,Schoolkate T.,49.0,96.0,2.0,1.8
2025-01-10,2025,Shanghai Masters,Hard,Mannarino A.,Berrettini M.,60.0,59.0,2.2,1.67
2025-01-10,2025,Shanghai Masters,Hard,Cilic M.,Basilashvili N.,94.0,100.0,2.0,1.8
2025-01-10,2025,Shanghai Masters,Hard,Nishioka Y.,Shevchenko A.,173.0,89.0,1.67,2.2
2025-01-10,2025,Shanghai Masters,Hard,Thompson J.,Holmgren A.,85.0,178.0,1.4,3.0
2025-01-10,2025,Shanghai Masters,Hard,Bergs Z.,Korda S.,44.0,63.0,3.0,1.4
2025-01-10,2025,Shanghai Masters,Hard,Baez S.,Zhang Zh.,42.0,368.0,2.0,1.8
2025-01-10,2025,Shanghai Masters,Hard,Hanfmann Y.,Sonego L.,150.0,46.0,2.3,1.62
2025-01-10,2025,Shanghai Masters,Hard,Marozsan F.,Wawrinka S.,52.0,131.0,1.4,3.0
2025-01-10,2025,Shanghai Masters,Hard,Vacherot V.,Djere L.,204.0,82.0,1.53,2.5
2025-01-10,2025,China Open,Hard,Sinner J.,Tien L.,2.0,52.0,1.03,15.0
2025-01-11,2025,BNP Paribas Masters,Hard,Auger-Aliassime F.,Bublik A.,10.0,16.0,1.91,1.91
2025-01-11,2025,BNP Paribas Masters,Hard,Sinner J.,Zverev A.,2.0,3.0,1.13,6.0
2025-02-01,2025,Brisbane International,Hard,Mensik J.,Lajovic D.,48.0,81.0,1.25,4.0
2025-02-01,2025,Brisbane International,Hard,Opelka R.,Arnaldi M.,293.0,37.0,2.5,1.53
2025-02-01,2025,Brisbane International,Hard,Mpetshi G.,Tiafoe F.,31.0,18.0,2.0,1.8
2025-02-01,2025,Brisbane International,Hard,Djokovic N.,Monfils G.,7.0,55.0,1.06,10.0
2025-02-01,2025,Hong Kong Tennis Open,Hard,Shang J.,Martinez P.,50.0,43.0,1.3,3.5
2025-02-01,2025,Hong Kong Tennis Open,Hard,Musetti L.,Diallo G.,17.0,87.0,1.62,2.3
2025-02-01,2025,Hong Kong Tennis Open,Hard,Munar J.,Borges N.,62.0,36.0,2.5,1.53
2025-02-01,2025,Hong Kong Tennis Open,Hard,Marozsan F.,Rublev A.,58.0,8.0,4.0,1.25
2025-02-02,2025,Open Sud de France,Hard,Auger-Aliassime F.,Kovacevic A.,23.0,102.0,1.25,4.0
2025-02-03,2025,Abierto Mexicano,Hard,Machac T.,Davidovich Fokina A.,25.0,48.0,1.67,2.2
2025-02-08,2025,Canadian Open,Hard,De Minaur A.,O Connell C.,8.0,78.0,1.08,8.0
