player,elo_global,elo_clay,elo_hard,elo_grass
Munoz-De La Nava D.,1442.3889848583735,1441.9860632200307,1488.5880472903393,1500.0
Kadhe A.,1442.376908362823,1500.0,1437.1555408649617,1500.0
Jones A.,1442.1855108150235,1500.0,1423.2963341930765,1500.0
Sousa J.,1442.0479749929493,1462.009124295344,1489.1320130572487,1458.687001822208
Giannessi A.,1442.020814904281,1469.3336744979158,1457.9625640607576,1500.0
Gonzalez S.,1441.9862499355868,1477.5333949539947,1481.213423789923,1464.5293192471606
Pretzsch A.,1441.9202309921122,1480.9481876815046,1463.3228075089812,1469.298238583976
Bopanna R.,1441.3952444269394,1500.0,1419.9675620955493,1477.7781963114273
Kendrick R.,1441.2104010862076,1428.6932646703287,1486.6038194124262,1397.6174120293554
Shelbayh A.,1441.1127131400842,1478.570738240824,1467.396694294607,1462.8292231611265
Allegro Y.,1441.0242137240884,1492.2502199215285,1468.2652629456486,1457.5638369225271
Prieto S.,1440.8875803922542,1463.0078134341215,1500.0,1500.0
Vacek J.,1440.586086663083,1439.0632605938004,1331.2748583166015,1543.0588704830102
Mello R.,1440.5512018081097,1464.4832940907938,1424.5302310511543,1403.509038148691
Lindell C.,1440.2736737815658,1460.3232441245787,1482.6789258219849,1500.0
Horansky F.,1440.2220343015076,1464.5186508393733,1488.771444278618,1479.605352234803
Kavcic B.,1440.2110281074663,1474.3974807222305,1451.994741823902,1393.8394410081112
Zeppieri G.,1439.8255998257748,1460.7918530224372,1455.0739311329214,1464.9229752550543
Kim K.,1439.6789262209793,1448.5025512463137,1434.8905318412073,1390.336958224445
Haider-Maurer A.,1439.4511089180855,1448.1003415525715,1460.477423774164,1393.2786391102857
Barrios M.,1439.2699538009972,1450.0204145788412,1481.0377964355198,1509.2317025980108
Marti J.,1439.231744156802,1441.5939754583264,1492.416392279621,1493.8650548801206
de Chaunac S.,1439.2314256007926,1482.4370142447897,1429.2347640992023,1500.0
Santillan A.,1439.1756334177749,1474.5685682859314,1461.878278996291,1498.9080406405506
Kudryavtsev A.,1439.0495854282412,1486.7409861123976,1452.6958560119724,1465.2162498753214
Dustov F.,1439.0494363472271,1454.3835716969138,1500.0,1469.5350091978792
Hassan B.,1438.4314653172792,1474.3994751930447,1465.3990431783075,1500.0
Marterer M.,1438.333263080963,1450.4256043065088,1432.458161174587,1466.4691249138102
Reynolds B.,1438.2880393371609,1492.458516746452,1385.0118767334748,1452.3356314513844
Savolt A.,1438.2237051413247,1480.5040820802803,1398.5543023571483,1445.4784549188616
Lindahl N.,1437.9933326868822,1489.144455584148,1440.7596047089683,1500.0
Mitchell B.,1437.8611494333584,1500.0,1434.94479688405,1500.0
Luczak P.,1437.5249176429852,1402.580248339631,1446.8558195785265,1527.2398301033309
Lama G.,1437.399667377304,1466.0195105840066,1484.0,1500.0
Vatutin A.,1436.8877246523462,1475.959080529008,1454.7416157559753,1500.0
Ziadi M.,1436.858964574398,1450.0325130810409,1500.0,1500.0
Tuksar S.,1436.505775811027,1458.5533558082468,1480.5318414576473,1500.0
Ilhan M.,1436.362136918315,1429.8735277604071,1427.6793346458537,1479.2435237487211
King-Turner D.,1435.3514331683218,1500.0,1423.0297587902442,1500.0
Ledovskikh M.,1434.8568487110695,1486.8028015587438,1461.288201141759,1436.0848531439142
Landaluce M.,1434.7027775108745,1444.2237277905924,1484.344844935415,1500.0
Blancaneaux G.,1434.1886031983165,1485.988770399058,1431.8943143904185,1500.0
Klec I.,1434.1288126593292,1467.9505320388296,1469.9181699944936,1500.0
Waske A.,1434.1253255235247,1451.8769713762297,1368.6532973930991,1410.9576751826937
Woodruff C.,1434.040151578025,1458.5683380573805,1473.9974158879807,1485.0070011302976
Hocevar R.,1433.806400186366,1458.5804909990604,1490.3918468665718,1500.0
Eysseric J.,1433.707151566776,1454.7710653908523,1478.8223288141246,1500.0
Zib T.,1433.535821249935,1434.031788864207,1373.502894785036,1473.4715679635342
Cox D.,1433.4841749050913,1500.0,1500.0,1402.8456013368664
Verdasco F.,1433.382548090866,1542.012095620675,1507.4945307616952,1555.8750101327266
Nielsen M.,1433.3778200725058,1500.0,1428.9889504865737,1500.0
Venus M.,1432.7202648397788,1487.427593837359,1431.3577889620603,1500.0
Norman D.,1432.6848118186704,1420.6960277993028,1433.9409173040385,1460.8414519272249
Spadea V.,1432.595721031984,1471.4886729412956,1425.623189468761,1508.8038021477735
Janvier M.,1432.1089773926415,1464.818814106538,1484.1485442780202,1470.227853406704
Bahrouzyan O.,1431.7742497105394,1500.0,1427.321678046336,1500.0
Topo M.,1431.6581922749615,1449.600680552085,1485.074787690464,1500.0
Mertinak M.,1431.6163862425335,1469.0200065167016,1482.928108707193,1472.6226758859793
Knippschild J.,1431.6118833813584,1468.2144268747795,1457.6868015248215,1471.2950760511058
Massu N.,1431.4869428570241,1478.8514107149492,1500.7456503660728,1414.1889755919558
Luzzi F.,1431.4299936332243,1463.4389078006966,1445.7331164353723,1500.0
Clavet F.,1431.3416273776422,1392.0158577988334,1487.8198653164031,1444.5286642966003
Luxa P.,1431.2187935742313,1500.0,1460.074122069463,1462.4399784913112
Lisnard J.R.,1431.0737915551233,1409.0252339103556,1457.420253131182,1451.717316679688
Morrison J.,1431.0694195494405,1477.3341243985553,1449.3438491515074,1471.0387888439748
Hajek J.,1431.0499359608925,1502.332446587799,1321.9808929180908,1439.4615718694656
Estrella Burgos V.,1430.8448383622115,1552.276651262237,1406.7676380578876,1395.702680299308
Sijsling I.,1430.743034631972,1450.3131373388032,1428.490377029669,1476.1762671180484
van Scheppingen D.,1430.7393047918863,1462.3192336683287,1456.3072302703542,1443.8447166748042
Salva B.,1430.280087316411,1469.0213745353362,1468.6942170762943,1500.0
Aldi F.,1429.914233403626,1453.1246570348344,1490.28153594898,1500.0
Summerer T.,1429.7358232986517,1459.9847777323835,1480.9438931507289,1485.9086647200031
Yani M.,1429.5670606195192,1458.510886005703,1419.3914479657521,1530.223841534477
Weiner G.,1429.514884625475,1500.0,1426.1708920696694,1485.1500309351811
Recouderc L.,1429.375047072214,1481.0645346285044,1421.368639584702,1500.0
Iwabuchi S.,1429.240595030146,1500.0,1430.8171889575838,1500.0
Jenkins S.,1429.2227746378805,1483.8993045609625,1416.1133910663364,1502.646915119456
Alves T.,1429.119644339687,1444.0571190768162,1446.6820835747217,1486.2019272858097
Crabb J.,1428.746112493896,1500.0,1430.3056779641247,1500.0
Vik R.,1428.512231696928,1493.2856672059115,1480.9618820863877,1448.8473875749694
Barrientos N.,1428.3185276970703,1463.332971001056,1483.3104088550326,1500.0
Alvarez E.,1428.24575460935,1466.469672507373,1468.7167711843658,1500.0
Serdarusic N.,1428.2320024711137,1457.4745618521658,1466.4288661943006,1500.0
Gimelstob J.,1428.1025561938295,1435.641025893905,1411.4415250921136,1511.2970229735172
Blanco G.,1428.0620163771944,1474.9907408177744,1358.609773564551,1423.5639148027592
Junqueira D.,1427.7403040360998,1426.6890644684577,1484.1693657832825,1479.3616684932676
Klahn B.,1427.5631670368537,1441.5178509346974,1439.5369266581172,1444.7204947192104
Sousa P.,1427.2040315341305,1463.995468729031,1454.6393414315885,1475.3242728860184
Marach O.,1426.841869144751,1466.9053756053681,1440.730047509623,1468.349777178429
Medvedev A.,1426.4953323975355,1440.1676689735577,1506.454227374578,1467.8184389706582
di Pasquale A.,1426.3088104725198,1431.1529340297927,1450.165649155149,1500.0
Reister J.,1426.224151108971,1449.3705398319491,1395.373104013443,1485.2868743408294
Kindlmann D.,1426.1289461115684,1451.8230417455075,1466.3618812565135,1500.0
Benchetrit E.,1426.0710688721445,1449.5656167339444,1458.6392923618394,1500.0
Motomura G.,1425.6114609175816,1500.0,1426.78415650597,1498.4570223578585
Munoz De La Nava D.,1425.2554661950155,1435.6896862808776,1500.0,1500.0
Bastl G.,1424.6261298774264,1441.735686465657,1423.2728910511657,1423.6647446273184
Chang M.,1424.3133205217039,1457.0778752415029,1422.608699191071,1476.386011102458
Przysiezny M.,1424.0591709675798,1393.3877290441158,1446.9458470505729,1449.6528496242408
Perez D.,1423.934135297962,1438.3715841670767,1500.0,1500.0
Hemery C.,1423.3699022517164,1474.8495454730908,1441.5356026832285,1500.0
Karanusic R.,1421.761681861149,1463.3917024101997,1388.8459738684971,1476.4641645824515
Naso G.,1421.6883291931717,1425.817335472326,1500.0,1500.0
Gunneswaran P.,1420.9252368658792,1483.130373374038,1399.7137797671016,1470.954534237461
Tu L.,1420.8243198059429,1500.0,1419.6229571635645,1463.733468347547
Galvani S.,1420.6066215811072,1426.1840326229228,1433.3445948912236,1473.43528949367
Childs L.,1420.2160910467232,1500.0,1500.0,1390.7642936641437
Gonzalez M.,1420.1518470149344,1452.3027208065957,1408.900303907377,1423.3898369299272
Kuznetsov Al.,1420.1362315419583,1479.0199340973293,1456.6024134037866,1415.7400791963198
Polansky P.,1419.8780796130632,1427.6206526659412,1446.7971483460612,1452.2831303461412
Ramanathan R.,1419.8587213368987,1500.0,1354.469706037631,1576.3486188175027
Gonzalez A.,1419.3370564021022,1427.2784990041466,1464.7168386709632,1449.3028355605177
Nedovyesov A.,1419.2983740335392,1462.3009089789728,1459.0283252684055,1446.7663232232107
Lopez F.,1418.6111118099361,1482.7590656115176,1440.9360725779977,1568.5434472570169
Fraile G.,1417.884971328656,1442.8240762633652,1491.2428751815578,1500.0
Bruguera S.,1417.5455923091315,1484.7051981761924,1416.5759903664086,1466.8832552774677
Gaudenzi A.,1417.4402029575508,1500.0296536332787,1361.571884771669,1467.311220266654
Beck A.,1417.2098902906268,1426.4816360908983,1460.2846543655264,1513.2367495779276
Silva J.,1417.2051802223627,1442.9773203206255,1457.5873973213297,1500.0
Brzezicki J.P.,1416.7621619363097,1463.8520662323892,1442.8959069122584,1500.0
Voinea A.,1416.592547957919,1443.9285905212066,1475.2774060588167,1477.136884775724
Li Z.,1416.4385512263207,1500.0,1412.8674533099384,1500.0
De Voest R.,1415.6122550804812,1500.0,1410.3077663763302,1443.2737507930524
Vacek D.,1415.2768585788792,1500.0,1420.5458290612507,1462.3750728167317
Haehnel J.,1415.1913761833716,1430.2687132010658,1531.433507582197,1445.1233855225773
Brasington J.,1414.993319706461,1491.1914807699811,1433.2210823729574,1470.054781563987
Vanni L.,1414.4961768172152,1470.625854729189,1427.4256788326275,1461.160784271159
Ilkel C.,1414.4058480691256,1460.7664046400544,1451.636946620826,1442.16897035946
Heuberger I.,1414.3422127535316,1421.7933886913315,1421.4250991802764,1454.1476206090913
Kuznetsov A.,1413.729554927792,1498.0738332139285,1379.4266115306539,1480.1126725778504
Stoliarov A.,1413.6604720066039,1459.1826981452634,1409.868415833798,1459.4607142165844
Safwat M.,1412.821720720487,1479.2267691754548,1413.2831819040796,1505.8711127003294
Kwiatkowski T.S.,1412.8180348033982,1500.0,1414.8949401921811,1480.0004434602918
Elseneer G.,1412.7990574217388,1493.3659945543666,1410.3333963330501,1475.0509957659508
Novak D.,1412.0199090205003,1454.148069515065,1413.5364942039294,1483.336567248176
Okun N.,1411.6137345413001,1501.148944081171,1400.3842248113638,1393.5858047220033
Lapentti G.,1411.2606317106934,1442.0967781165702,1452.3711537513589,1474.5953125908122
Godwin N.,1410.9113675086073,1500.0,1386.1635910501561,1490.712573690789
Caruso S.,1410.8473261639278,1428.8755148999458,1479.5373001846483,1450.5179032412286
Holt B.,1410.823817557875,1488.0,1404.8933824772928,1475.8590076115597
Guzman J.P.,1410.3098747699999,1447.437046320624,1473.2850258036233,1466.2870842200514
Clarke J.,1410.0372976474541,1500.0,1483.0176673495505,1372.234550403686
Gaio F.,1409.6893461586524,1480.2530093242594,1405.3855640359175,1500.0
Ram A.,1409.3742873546116,1500.0,1406.8946788995418,1470.7816187509886
Capdeville P.,1409.3328887825992,1441.7998109907373,1452.2216811777087,1400.2703421417789
Lu Y.,1408.619308391537,1493.0782441767522,1442.324422502042,1458.2591594320095
Balcells J.,1408.5700758609507,1498.5166296752668,1416.5858156455515,1427.966964611644
Schnur B.,1408.4060275796437,1500.0,1434.6678792026044,1438.15503939823
Salzenstein J.,1407.591837925799,1481.742410941538,1419.055826813677,1468.1929122532856
Hipfl M.,1407.475152605564,1454.5803698895754,1456.2165949230557,1419.7964119760034
Crivoi V.,1406.3351956641193,1436.4209257284797,1449.933909424897,1466.5611589879047
Coppejans K.,1405.9933700310314,1448.5208320362299,1457.6602258003902,1473.870797738251
Lestienne C.,1405.0142590516023,1436.9550626278458,1436.5713605617486,1400.7898555839006
di Mauro A.,1404.9312027349679,1403.0010717940079,1481.6447464555051,1462.6852983480117
Caratti C.,1403.8648295473326,1500.0,1413.3400937824579,1467.262784989697
Patience O.,1403.8306910490712,1435.2765499140285,1367.0087600700188,1484.8892368411382
Pless K.,1403.3309042541246,1430.3386000004064,1430.5526233862404,1380.0039183897557
Puentes G.,1403.1256468705076,1442.9919540754101,1454.2311924471585,1499.450028377007
Ventura S.,1402.2173502313667,1482.9535194414082,1391.878628052287,1364.7268856337978
Nagal S.,1401.4842141241033,1486.4511021787498,1375.255846589484,1470.8339490617652
van Lottum J.,1401.2266092433674,1473.4435613291323,1434.7146941774035,1439.0944722256277
Hernandez O.,1399.866274700261,1491.1287815455726,1313.6935963857945,1352.9231593082748
Guez D.,1399.8400768440454,1468.3993707709965,1407.9120954338805,1500.0
Kravchuk K.,1399.0737232644387,1517.3051292770574,1359.3361747669928,1442.029195588823
Calatrava A.,1398.9468975148018,1420.2474796066726,1391.0185320283645,1446.344593453388
Souza J.,1398.5438637850857,1420.7915184205553,1417.5452142577194,1468.8473351854016
Dosedel S.,1398.415199232035,1452.3225855672745,1418.0682671138436,1503.929277311016
Galimberti G.,1398.2339554339283,1462.908790407414,1410.330232851896,1500.0
Vassallo-Arguello M.,1397.7191762057328,1484.4615432912137,1349.851044335854,1453.928339752603
Clezar G.,1397.7129038914281,1434.1371098120408,1473.993715301603,1500.0
Delgado J.,1397.5770606466358,1490.1751162688802,1427.3906627002802,1410.6811921878063
Paire B.,1397.505421216317,1426.9700716319328,1493.2397724849568,1557.1152908515937
Kunitsyn I.,1395.729359508931,1416.8037653054537,1430.3547200053656,1421.9149352228842
Lokoli L.,1395.298334115341,1469.434458305996,1421.7622586481082,1468.7347351936673
Siemerink J.,1394.5923003379214,1446.650876881444,1494.684562913128,1444.7945279755002
Knowle J.,1393.4322352273844,1430.9545683052881,1407.48118936527,1443.8652766241194
Kempes E.,1393.2863292042764,1488.2323404845167,1438.0325553075409,1435.0750347951582
Baker J.,1392.5587724299369,1500.0,1466.7858473162282,1365.5020942054218
Beck K.,1391.714357973466,1356.3624454497026,1409.990894321788,1462.3060235379842
Bogdanovic A.,1391.6162573312731,1500.0,1456.3890950384684,1355.1912506946092
Burgsmuller L.,1390.560212435102,1401.969501072079,1392.3714069227285,1423.1143523778326
Hantschk M.,1390.4116497382497,1445.9341683190764,1428.5806078463304,1500.0
Economidis K.,1389.8466966976227,1499.9811362164062,1418.5604259032318,1437.6443965069675
Lee M.,1389.1188597943724,1457.5174848704967,1400.083490975331,1462.0798747760464
Dellien H.,1388.3356925481237,1427.7270554769752,1380.1232836221293,1413.7854225113276
Kim A.,1387.8745901939524,1452.202154862058,1402.7391046373818,1482.0845729184932
Tarango J.,1386.835479841722,1500.0,1398.4640690603233,1480.0662003780633
Behrend T.,1385.9301851187386,1464.368654204166,1391.9869245580367,1413.5416465537357
Fromberg R.,1385.857495836502,1455.8981977400217,1416.0638397377475,1500.0
Sa A.,1385.507431576184,1413.661405791192,1402.1890674591616,1497.4861458664136
Peya A.,1384.704468138229,1424.6455126306219,1490.6443741236171,1376.419723132728
Huta Galung J.,1384.246336154523,1468.161366087387,1390.9627520265751,1461.593740759596
Simoni A.,1383.8725210374578,1491.323833968261,1427.8354559297622,1433.3380278542318
Machado R.,1383.5840431058646,1424.459130397588,1405.5131396944776,1469.8671107071243
Bohli S.,1382.8948502626201,1465.6083503718708,1397.779877598891,1480.0
Mamiit C.,1381.41070605578,1455.026029336284,1410.4903786435837,1399.8874590471144
Goodall J.,1380.6167034153577,1500.0,1482.3492823032664,1357.3958577043054
Ungur A.,1380.4274038888611,1434.8153651269045,1431.0492456651655,1435.6447056839288
Ward J.,1379.8045836938195,1454.2134548569968,1413.6026950800317,1337.4732125335468
Nielsen F.,1378.5549086811532,1492.8796684498002,1407.1659532901328,1441.7268400526675
Riba P.,1375.9346434735323,1434.4443621880127,1377.0910946231415,1412.9054940305239
Vahaly B.,1375.830412584784,1446.8991026699007,1386.925740486848,1454.3187128065756
Tseng C.H.,1375.3429635745406,1469.613228325466,1418.0890066013542,1422.7387840364174
Roitman S.,1375.073348524275,1439.1496431698336,1357.5617355906518,1428.1343289203169
Mackin A.,1374.508223230608,1482.9421652697217,1445.426632564576,1365.867737908625
Arguello F.,1374.2201385437515,1393.0402459633895,1500.0,1486.6415943688005
Krajan Z.,1372.4794727903181,1421.445442227178,1437.6787793253782,1468.9222923160378
Sabau R.,1371.113789362341,1431.1042068508689,1416.6272406936455,1432.2749387221634
Elsner D.,1366.9216541447283,1422.7900549211433,1449.942541184526,1467.5406914054672
Rochus C.,1365.8195253507254,1453.5359902360103,1390.6923625739478,1276.277430692377
Eschauer W.,1364.0346759332656,1449.4737367851292,1375.064948208798,1512.7400638660756
Fukarek O.,1362.2636707006013,1477.415304630015,1382.9546093582828,1483.5173133848525
Marin J.A.,1362.0492967792138,1396.1017952011007,1458.6474227799686,1500.0
Prinosil D.,1361.8503592993104,1442.7509761870817,1366.2159583181146,1479.2838836948065
Alami K.,1361.588469659719,1460.1575083039206,1372.8873740419715,1500.0
Ramirez-Hidalgo R.,1361.4978832658135,1393.1786814499205,1378.1708955200452,1361.2310760785208
Daniel M.,1361.448448796918,1460.0691476826667,1306.5272299258436,1412.57784908616
Diaz J.,1360.3525012543937,1474.1944615084929,1368.3927079583434,1469.4445530408382
Vinck C.,1359.6234600400755,1439.8151063423034,1416.4259121703572,1480.0
Smith J.P.,1358.8935561993844,1500.0,1349.4012878322073,1473.6180063130942
Ascione T.,1355.0031031502028,1414.1751888598362,1394.9376077414533,1432.503207897629
Garcia A.,1351.1908270081572,1447.106411137536,1419.4502793059264,1461.3317729995526
Fischer M.,1348.6529604720256,1410.7777273156248,1436.065032771421,1465.764365971577
Ilie A.,1341.4607615611146,1456.6654501475862,1387.7020073070294,1442.1958424249067
Udomchoke D.,1333.8046414552784,1460.7080559972885,1338.8828057998212,1425.0028675068343
Prodon E.,1331.4012970703773,1377.2170093744467,1449.6130399933352,1500.0
Volandri F.,1330.4003964789292,1406.2307560411446,1220.552829971685,1346.304608812711
Pozzi G.,1328.9194448943404,1434.1160780172997,1405.6711022605166,1433.0447635439643
Vicente F.,1324.294042283432,1411.3520348061866,1403.8190045120966,1434.9729584378154
Levy H.,1322.2059595787186,1421.2994501258158,1340.9559732333928,1429.6736016829063
