winrate_diff,odds_diff,matches_diff,rank_diff,a_wins
-0.0444444444444444,-0.30366666666666764,-1.0,0.0,1
0.0444444444444444,0.30366666666666764,1.0,0.0,0
0.025000000000000022,0.8179999999999998,-2.0,0.0,1
-0.025000000000000022,-0.8179999999999998,2.0,0.0,0
-0.3015873015873015,-2.271428571428571,2.0,0.0,1
0.3015873015873015,2.271428571428571,-2.0,0.0,0
-0.09999999999999998,-0.27303571428571427,0.0,0.0,1
0.09999999999999998,0.27303571428571427,0.0,0.0,0
0.14444444444444438,-1.1133999999999997,1.0,0.0,1
-0.14444444444444438,1.1133999999999997,-1.0,0.0,0
-0.4,1.5915142857142857,0.0,0.0,1
0.4,-1.5915142857142857,0.0,0.0,0
0.1111111111111111,0.6025000000000023,0.0,0.0,1
-0.1111111111111111,-0.6025000000000023,0.0,0.0,0
0.15555555555555556,0.7311999999999994,1.0,0.0,1
-0.15555555555555556,-0.7311999999999994,-1.0,0.0,0
-0.39999999999999997,0.4814714285714288,0.0,0.0,1
0.39999999999999997,-0.4814714285714288,0.0,0.0,0
-0.05555555555555558,2.6080555555555565,-1.0,0.0,1
0.05555555555555558,-2.6080555555555565,1.0,0.0,0
0.3142857142857143,-3.701900000000002,3.0,0.0,1
-0.3142857142857143,3.701900000000002,-3.0,0.0,0
0.5,0.18135714285714521,0.0,0.0,1
-0.5,-0.18135714285714521,0.0,0.0,0
0.02857142857142858,-0.7704920634920638,3.0,0.0,1
-0.02857142857142858,0.7704920634920638,-3.0,0.0,0
0.125,2.571083333333336,0.0,0.0,1
-0.125,-2.571083333333336,0.0,0.0,0
-0.36666666666666664,0.8902666666666654,-1.0,0.0,1
0.36666666666666664,-0.8902666666666654,1.0,0.0,0
-0.37777777777777777,0.7984285714285717,-1.0,0.0,1
0.37777777777777777,-0.7984285714285717,1.0,0.0,0
0.0,0.1471111111111112,0.0,0.0,1
0.0,-0.1471111111111112,0.0,0.0,0
0.12857142857142856,-0.9943333333333368,3.0,0.0,1
-0.12857142857142856,0.9943333333333368,-3.0,0.0,0
0.29999999999999993,-1.436222222222224,0.0,0.0,1
-0.29999999999999993,1.436222222222224,0.0,0.0,0
0.36666666666666664,-1.858571428571429,1.0,0.0,1
-0.36666666666666664,1.858571428571429,-1.0,0.0,0
0.19999999999999996,-1.0785000000000018,0.0,0.0,1
-0.19999999999999996,1.0785000000000018,0.0,0.0,0
-0.05555555555555558,-0.63225,-1.0,0.0,1
0.05555555555555558,0.63225,1.0,0.0,0
0.29999999999999993,-0.5335000000000001,0.0,0.0,1
-0.29999999999999993,0.5335000000000001,0.0,0.0,0
0.16666666666666669,-0.7676785714285708,1.0,0.0,1
-0.16666666666666669,0.7676785714285708,-1.0,0.0,0
0.2857142857142857,-0.818499999999998,-1.0,0.0,1
-0.2857142857142857,0.818499999999998,1.0,0.0,0
0.05555555555555558,-0.6756785714285711,-1.0,0.0,1
-0.05555555555555558,0.6756785714285711,1.0,0.0,0
0.32499999999999996,-0.4868333333333328,2.0,0.0,1
-0.32499999999999996,0.4868333333333328,-2.0,0.0,0
-0.09999999999999998,0.2977857142857143,0.0,0.0,1
0.09999999999999998,-0.2977857142857143,0.0,0.0,0
0.19047619047619052,0.1846000000000001,2.0,0.0,1
-0.19047619047619052,-0.1846000000000001,-2.0,0.0,0
-0.3,0.03676190476190633,0.0,0.0,1
0.3,-0.03676190476190633,0.0,0.0,0
0.0,-0.5104555555555563,0.0,0.0,1
0.0,0.5104555555555563,0.0,0.0,0
0.0,0.6697777777777774,0.0,0.0,1
0.0,-0.6697777777777774,0.0,0.0,0
0.09999999999999998,-0.3581428571428571,0.0,0.0,1
-0.09999999999999998,0.3581428571428571,0.0,0.0,0
0.19999999999999996,-0.28217142857142785,0.0,0.0,1
-0.19999999999999996,0.28217142857142785,0.0,0.0,0
0.10000000000000009,-0.01387777777777699,0.0,0.0,1
-0.10000000000000009,0.01387777777777699,0.0,0.0,0
-0.20000000000000007,-0.10149999999999881,0.0,0.0,1
0.20000000000000007,0.10149999999999881,0.0,0.0,0
-0.06666666666666671,0.7873333333333332,-1.0,0.0,1
0.06666666666666671,-0.7873333333333332,1.0,0.0,0
-0.2,-0.8448333333333342,2.0,0.0,1
0.2,0.8448333333333342,-2.0,0.0,0
0.0444444444444444,0.09216666666666473,1.0,0.0,1
-0.0444444444444444,-0.09216666666666473,-1.0,0.0,0
0.033333333333333326,-0.5018333333333338,7.0,0.0,1
-0.033333333333333326,0.5018333333333338,-7.0,0.0,0
-0.20000000000000007,-0.8133750000000002,0.0,0.0,1
0.20000000000000007,0.8133750000000002,0.0,0.0,0
0.09999999999999998,-0.029266666666668772,5.0,0.0,1
-0.09999999999999998,0.029266666666668772,-5.0,0.0,0
0.0,-0.3125000000000018,5.0,0.0,1
0.0,0.3125000000000018,-5.0,0.0,0
0.025000000000000022,0.5680000000000014,2.0,0.0,1
-0.025000000000000022,-0.5680000000000014,-2.0,0.0,0
-0.06666666666666671,-0.41593333333333216,-1.0,0.0,1
0.06666666666666671,0.41593333333333216,1.0,0.0,0
0.06666666666666671,0.4911944444444454,1.0,0.0,1
-0.06666666666666671,-0.4911944444444454,-1.0,0.0,0
0.275,0.4001142857142863,2.0,0.0,1
