date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_lastN,winrate_lastN,avg_odds_lastN
2018-05-02,2018,J&T Banka Prague Open,Clay,Alexandrova E.,102.0,Siniakova K.,51.0,3.0,1.36,0,8.0,0.5,3.0637499999999998
2018-05-27,2018,French Open,Clay,Alexandrova E.,102.0,Frech M.,136.0,1.8,2.0,0,8.0,0.375,3.25875
2018-06-11,2018,Ricoh Open,Grass,Alexandrova E.,110.0,Rus A.,100.0,1.61,2.2,0,8.0,0.375,3.2025
2018-07-02,2018,Wimbledon,Grass,Alexandrova E.,110.0,Azarenka V.,87.0,4.0,1.25,0,8.0,0.25,3.14125
2018-07-17,2018,Bucharest Open,Clay,Alexandrova E.,98.0,Zvonareva V.,136.0,1.53,2.37,0,8.0,0.25,3.4037499999999996
2018-07-24,2018,Moscow River Cup,Clay,Alexandrova E.,98.0,Bara I.,140.0,1.61,2.2,0,8.0,0.125,3.3325
2018-08-28,2018,US Open,Hard,Alexandrova E.,113.0,Hsieh S.W.,43.0,3.0,1.4,0,8.0,0.125,2.90875
2018-09-18,2018,Korea Open,Hard,Alexandrova E.,122.0,Larsson J.,68.0,2.37,1.53,1,8.0,0.125,2.28375
2018-09-21,2018,Korea Open,Hard,Alexandrova E.,122.0,Ostapenko J.,10.0,4.5,1.18,1,8.0,0.125,2.365
2018-09-21,2018,Korea Open,Hard,Alexandrova E.,122.0,Hsieh S.W.,29.0,3.75,1.28,0,8.0,0.25,2.5525
2018-09-25,2018,Tashkent Open,Hard,Alexandrova E.,117.0,Jorovic I.,194.0,1.72,2.0,0,8.0,0.25,2.79625
2018-10-10,2018,Generali Ladies Linz,Hard,Alexandrova E.,119.0,Siniakova K.,33.0,2.37,1.53,1,8.0,0.25,2.81
2018-10-11,2018,Generali Ladies Linz,Hard,Alexandrova E.,119.0,Larsson J.,66.0,1.4,2.75,1,8.0,0.375,2.60625
2018-10-12,2018,Generali Ladies Linz,Hard,Alexandrova E.,119.0,Pavlyuchenkova A.,35.0,3.0,1.4,1,8.0,0.5,2.59
2018-10-13,2018,Generali Ladies Linz,Hard,Alexandrova E.,119.0,Petkovic A.,82.0,2.3,1.61,1,8.0,0.625,2.76375
2018-10-14,2018,Generali Ladies Linz,Hard,Alexandrova E.,119.0,Giorgi C.,32.0,2.75,1.44,0,8.0,0.75,2.67625
2018-12-31,2019,Shenzhen Open,Hard,Alexandrova E.,73.0,Jakupovic D.,80.0,1.44,2.62,1,8.0,0.625,2.72375
2019-01-02,2019,Shenzhen Open,Hard,Alexandrova E.,73.0,Sabalenka A.,13.0,3.4,1.3,0,8.0,0.625,2.34125
2019-01-08,2019,Sydney International,Hard,Alexandrova E.,72.0,Stephens S.,5.0,2.5,1.5,0,8.0,0.625,2.2975
2019-01-14,2019,Australian Open,Hard,Alexandrova E.,74.0,Tsurenko L.,24.0,2.62,1.5,0,8.0,0.625,2.395
2019-01-30,2019,Ladies Trophy,Hard,Alexandrova E.,78.0,Boulter K.,88.0,1.25,3.75,1,8.0,0.5,2.42625
2019-01-31,2019,Ladies Trophy,Hard,Alexandrova E.,78.0,Martincova T.,181.0,1.3,3.4,1,8.0,0.5,2.4075
2019-02-01,2019,Ladies Trophy,Hard,Alexandrova E.,78.0,Sabalenka A.,10.0,3.75,1.28,0,8.0,0.5,2.1950000000000003
2019-02-20,2019,Hungarian Ladies Open,Hard,Alexandrova E.,64.0,Arn G.,443.0,1.1,7.0,1,8.0,0.375,2.37625
2019-02-21,2019,Hungarian Ladies Open,Hard,Alexandrova E.,64.0,Rus A.,128.0,1.28,3.5,1,8.0,0.5,2.17
2019-02-22,2019,Hungarian Ladies Open,Hard,Alexandrova E.,64.0,Parmentier P.,55.0,1.3,3.5,1,8.0,0.5,2.15
2019-02-23,2019,Hungarian Ladies Open,Hard,Alexandrova E.,64.0,Van Uytvanck A.,50.0,1.66,2.2,0,8.0,0.625,1.8875000000000002
2019-03-07,2019,BNP Paribas Open,Hard,Alexandrova E.,59.0,Peterson R.,64.0,1.5,2.5,1,8.0,0.625,1.7825000000000002
2019-03-10,2019,BNP Paribas Open,Hard,Alexandrova E.,59.0,Wozniacki C.,13.0,3.0,1.36,1,8.0,0.75,1.6425
2019-03-11,2019,BNP Paribas Open,Hard,Alexandrova E.,59.0,Bencic B.,23.0,2.75,1.44,0,8.0,0.75,1.86125
2019-03-20,2019,Sony Ericsson Open,Hard,Alexandrova E.,57.0,Yastremska D.,37.0,2.5,1.5,0,8.0,0.625,2.0425
2019-04-08,2019,Samsung Open,Clay,Alexandrova E.,57.0,Kuznetsova S.,109.0,1.44,2.62,0,8.0,0.625,1.88625
2019-04-30,2019,J&T Banka Prague Open,Clay,Alexandrova E.,57.0,Teichmann J.,146.0,1.72,2.0,0,8.0,0.5,1.92875
2019-05-21,2019,Nürnberger Versicherungscup,Clay,Alexandrova E.,60.0,Cepelova J.,200.0,1.44,2.62,1,8.0,0.375,1.98375
2019-05-22,2019,Nürnberger Versicherungscup,Clay,Alexandrova E.,60.0,Kudermetova V.,74.0,1.9,1.8,0,8.0,0.375,2.0012499999999998
2019-05-27,2019,French Open,Clay,Alexandrova E.,58.0,Buzarnescu M.,33.0,2.75,1.44,1,8.0,0.375,2.03125
2019-05-30,2019,French Open,Clay,Alexandrova E.,58.0,Stosur S.,96.0,2.1,1.72,1,8.0,0.375,2.1875
2019-06-01,2019,French Open,Clay,Alexandrova E.,58.0,Bolsova A.,137.0,1.72,2.1,0,8.0,0.375,2.0749999999999997
2019-06-11,2019,Rosmalen Grass Court Championships,Grass,Alexandrova E.,52.0,Mertens E.,21.0,3.0,1.36,1,8.0,0.375,1.9462499999999998
2019-06-13,2019,Rosmalen Grass Court Championships,Grass,Alexandrova E.,52.0,Bonaventure Y.,120.0,1.4,2.75,1,8.0,0.5,2.00875
2019-06-14,2019,Rosmalen Grass Court Championships,Grass,Alexandrova E.,52.0,Riske A.,61.0,2.3,1.61,0,8.0,0.625,2.00375
2019-06-18,2019,Birmingham Classic ,Grass,Alexandrova E.,50.0,Martic P.,25.0,2.25,1.57,0,8.0,0.625,2.07625
2019-06-23,2019,Eastbourne International,Grass,Alexandrova E.,52.0,Tomljanovic A.,49.0,2.0,1.72,1,8.0,0.5,2.1774999999999998
2019-06-25,2019,Eastbourne International,Grass,Alexandrova E.,52.0,Bencic B.,13.0,2.75,1.4,1,8.0,0.625,2.19
2019-06-26,2019,Eastbourne International,Grass,Alexandrova E.,52.0,Ostapenko J.,35.0,2.62,1.5,1,8.0,0.625,2.19
2019-06-27,2019,Eastbourne International,Grass,Alexandrova E.,52.0,Pliskova Ka.,3.0,3.5,1.3,0,8.0,0.625,2.255
2019-07-02,2019,Wimbledon,Grass,Alexandrova E.,45.0,Siniakova K.,38.0,1.61,2.3,0,8.0,0.625,2.4775
2019-07-30,2019,Mubadala Silicon Valley Classic,Hard,Alexandrova E.,47.0,Sakkari M.,30.0,2.5,1.5,0,8.0,0.5,2.30375
2019-08-06,2019,Rogers Cup,Hard,Alexandrova E.,48.0,Doi M.,88.0,1.66,2.1,1,8.0,0.375,2.4412499999999997
2019-08-07,2019,Rogers Cup,Hard,Alexandrova E.,48.0,Zhang S.,35.0,1.9,1.8,1,8.0,0.5,2.36125
2019-08-09,2019,Rogers Cup,Hard,Alexandrova E.,48.0,Williams S.,10.0,5.0,1.16,0,8.0,0.625,2.3175000000000003
2019-08-13,2019,Western & Southern Financial Group Women's Open,Hard,Alexandrova E.,43.0,Suarez Navarro C.,29.0,1.61,2.2,1,8.0,0.5,2.6925
2019-08-14,2019,Western & Southern Financial Group Women's Open,Hard,Alexandrova E.,43.0,Halep S.,4.0,3.5,1.28,0,8.0,0.5,2.5500000000000003
2019-08-26,2019,US Open,Hard,Alexandrova E.,43.0,Stosur S.,136.0,1.28,3.75,1,8.0,0.375,2.66
2019-08-29,2019,US Open,Hard,Alexandrova E.,43.0,Zhang S.,34.0,1.5,2.62,0,8.0,0.5,2.3825
2019-09-16,2019,Korea Open,Hard,Alexandrova E.,39.0,Minnen G.,122.0,1.28,3.5,1,8.0,0.5,2.36875
2019-09-18,2019,Korea Open,Hard,Alexandrova E.,39.0,Pliskova Kr.,81.0,1.44,2.62,1,8.0,0.625,2.21625
2019-09-20,2019,Korea Open,Hard,Alexandrova E.,39.0,Ahn K.,93.0,1.44,2.75,1,8.0,0.625,2.18875
2019-09-21,2019,Korea Open,Hard,Alexandrova E.,39.0,Linette M.,48.0,1.9,1.9,0,8.0,0.625,2.13125
2019-09-23,2019,Wuhan Open,Hard,Alexandrova E.,39.0,Kudermetova V.,45.0,1.72,2.0,0,8.0,0.625,1.74375
2019-09-29,2019,China Open,Hard,Alexandrova E.,38.0,Pera B.,72.0,1.66,2.1,1,8.0,0.5,1.7575
2019-09-30,2019,China Open,Hard,Alexandrova E.,38.0,Halep S.,5.0,3.0,1.36,1,8.0,0.625,1.5274999999999999
2019-10-03,2019,China Open,Hard,Alexandrova E.,38.0,Kasatkina D.,45.0,1.66,2.2,0,8.0,0.625,1.7425
2019-10-09,2019,Generali Ladies Linz,Hard,Alexandrova E.,35.0,Pliskova Kr.,71.0,1.4,2.75,1,8.0,0.625,1.7625
2019-10-10,2019,Generali Ladies Linz,Hard,Alexandrova E.,35.0,Siegemund L.,85.0,1.33,3.25,1,8.0,0.625,1.7775
2019-10-11,2019,Generali Ladies Linz,Hard,Alexandrova E.,35.0,Mladenovic K.,46.0,1.8,2.0,1,8.0,0.625,1.7637500000000002
2019-10-12,2019,Generali Ladies Linz,Hard,Alexandrova E.,35.0,Ostapenko J.,72.0,1.57,2.37,0,8.0,0.625,1.8087499999999999
2019-10-15,2019,Kremlin Cup,Hard,Alexandrova E.,38.0,Cepelova J.,155.0,1.22,4.0,1,8.0,0.625,1.7675
2019-10-16,2019,Kremlin Cup,Hard,Alexandrova E.,38.0,Kalinskaya A.,102.0,1.22,4.0,1,8.0,0.75,1.705
2019-10-18,2019,Kremlin Cup,Hard,Alexandrova E.,38.0,Muchova K.,35.0,2.2,1.66,0,8.0,0.75,1.65
2020-01-05,2020,Shenzhen Open,Hard,Alexandrova E.,34.0,Siniakova K.,55.0,1.5,2.5,1,8.0,0.625,1.55
2020-01-08,2020,Shenzhen Open,Hard,Alexandrova E.,34.0,Peng S.,108.0,1.44,2.62,1,8.0,0.75,1.53
2020-01-09,2020,Shenzhen Open,Hard,Alexandrova E.,34.0,Wang Q.,28.0,1.66,2.2,1,8.0,0.75,1.535
2020-01-10,2020,Shenzhen Open,Hard,Alexandrova E.,34.0,Muguruza G.,35.0,1.8,2.0,1,8.0,0.75,1.57625
2020-01-11,2020,Shenzhen Open,Hard,Alexandrova E.,34.0,Rybakina E.,36.0,1.61,2.3,1,8.0,0.75,1.5762500000000002
2020-01-20,2020,Australian Open,Hard,Alexandrova E.,28.0,Teichmann J.,68.0,1.2,4.5,1,8.0,0.875,1.58125
2020-01-22,2020,Australian Open,Hard,Alexandrova E.,28.0,Krejcikova B.,128.0,1.22,4.33,1,8.0,0.875,1.5787499999999999
2020-01-24,2020,Australian Open,Hard,Alexandrova E.,28.0,Kvitova P.,8.0,2.62,1.5,0,8.0,0.875,1.57875
2020-02-11,2020,Ladies Trophy,Hard,Alexandrova E.,28.0,Kasatkina D.,71.0,1.36,3.0,1,8.0,0.875,1.63125
2020-02-13,2020,Ladies Trophy,Hard,Alexandrova E.,28.0,Vekic D.,23.0,1.61,2.2,1,8.0,0.875,1.61375
2020-02-14,2020,Ladies Trophy,Hard,Alexandrova E.,28.0,Kvitova P.,11.0,2.37,1.57,1,8.0,0.875,1.635
2020-02-15,2020,Ladies Trophy,Hard,Alexandrova E.,28.0,Bertens K.,8.0,2.0,1.8,0,8.0,0.875,1.7237500000000001
2020-02-23,2020,Qatar Total Open,Hard,Alexandrova E.,26.0,Anisimova A.,29.0,1.5,2.5,0,8.0,0.75,1.74875
2020-08-03,2020,Internazionali Femminili di Palermo,Clay,Alexandrova E.,27.0,Mladenovic K.,42.0,2.0,1.75,1,8.0,0.625,1.735
2020-08-05,2020,Internazionali Femminili di Palermo,Clay,Alexandrova E.,27.0,Ferro F.,53.0,2.0,1.75,0,8.0,0.625,1.835
2020-08-11,2020,J&T Banka Prague Open,Clay,Alexandrova E.,27.0,Tsurenko L.,139.0,1.44,2.62,0,8.0,0.5,1.9325
2020-08-22,2020,Western & Southern Financial Group Women's Open,Hard,Alexandrova E.,27.0,Rybakina E.,17.0,2.0,1.75,1,8.0,0.5,1.785
2020-08-24,2020,Western & Southern Financial Group Women's Open,Hard,Alexandrova E.,27.0,Mchale C.,90.0,1.33,3.25,0,8.0,0.5,1.865
2020-09-02,2020,US Open,Hard,Alexandrova E.,29.0,Clijsters K.,,1.8,2.0,1,8.0,0.375,1.83
2020-09-04,2020,US Open,Hard,Alexandrova E.,29.0,Mcnally C.,124.0,1.5,2.62,0,8.0,0.375,1.75875
2020-09-14,2020,Internazionali BNL d'Italia,Clay,Alexandrova E.,31.0,Rybakina E.,18.0,2.2,1.61,0,8.0,0.375,1.69625
2020-09-21,2020,Internationaux de Strasbourg,Clay,Alexandrova E.,31.0,Sanders S.,277.0,1.11,6.5,1,8.0,0.375,1.78375
2020-09-23,2020,Internationaux de Strasbourg,Clay,Alexandrova E.,31.0,Siniakova K.,62.0,1.5,2.5,0,8.0,0.375,1.6724999999999999
2020-09-27,2020,French Open,Clay,Alexandrova E.,31.0,Inglis M.,124.0,1.1,7.0,1,8.0,0.375,1.6099999999999999
2020-09-30,2020,French Open,Clay,Alexandrova E.,31.0,Sharma A.,134.0,1.36,3.2,1,8.0,0.5,1.5675000000000001
2020-10-02,2020,French Open,Clay,Alexandrova E.,31.0,Svitolina E.,5.0,3.5,1.3,0,8.0,0.5,1.4875
2020-10-19,2020,Ostrava Open,Clay,Alexandrova E.,33.0,Kontaveit A.,22.0,2.2,1.61,0,8.0,0.5,1.75875
2021-01-06,2021,Abu Dhabi WTA Women's Tennis Open,Hard,Alexandrova E.,33.0,Diyas Z.,80.0,1.22,4.0,1,8.0,0.375,1.8087499999999999
2021-01-09,2021,Abu Dhabi WTA Women's Tennis Open,Hard,Alexandrova E.,33.0,Watson H.,58.0,1.3,3.4,1,8.0,0.5,1.77375
2021-01-10,2021,Abu Dhabi WTA Women's Tennis Open,Hard,Alexandrova E.,33.0,Svitolina E.,5.0,2.75,1.44,0,8.0,0.625,1.6612500000000001
2021-02-01,2021,Gippsland Trophy,Hard,Alexandrova E.,33.0,Schmiedlova A.,136.0,1.25,3.75,1,8.0,0.5,1.8662500000000002
2021-02-03,2021,Gippsland Trophy,Hard,Alexandrova E.,33.0,Swiatek I.,17.0,2.5,1.53,1,8.0,0.625,1.8350000000000002
2021-02-05,2021,Gippsland Trophy,Hard,Alexandrova E.,33.0,Halep S.,2.0,2.75,1.44,1,8.0,0.625,2.01
2021-02-06,2021,Gippsland Trophy,Hard,Alexandrova E.,33.0,Kanepi K.,94.0,1.72,2.1,0,8.0,0.625,2.18375
2021-02-09,2021,Australian Open,Hard,Alexandrova E.,32.0,Trevisan M.,89.0,1.1,7.0,1,8.0,0.625,1.96125
2021-02-11,2021,Australian Open,Hard,Alexandrova E.,32.0,Krejcikova B.,59.0,1.36,3.2,1,8.0,0.75,1.82375
2021-02-13,2021,Australian Open,Hard,Alexandrova E.,32.0,Barty A.,1.0,3.75,1.28,0,8.0,0.75,1.84125
2021-03-01,2021,Lyon Open,Hard,Alexandrova E.,33.0,Tauson C.,139.0,1.44,2.75,0,8.0,0.625,2.1475
2021-03-07,2021,Dubai Duty Free Tennis Championships,Hard,Alexandrova E.,33.0,Gauff C.,40.0,1.9,1.9,0,8.0,0.625,1.98375
2021-03-17,2021,Ladies Trophy,Hard,Alexandrova E.,34.0,Martincova T.,107.0,1.28,3.75,1,8.0,0.5,2.065
2021-03-19,2021,Ladies Trophy,Hard,Alexandrova E.,34.0,Gasparyan M.,126.0,1.28,3.75,0,8.0,0.5,1.9124999999999999
2021-03-25,2021,Miami Open,Hard,Alexandrova E.,34.0,Podoroska N.,48.0,1.57,2.37,1,8.0,0.375,1.72875
2021-03-27,2021,Miami Open,Hard,Alexandrova E.,34.0,Svitolina E.,5.0,2.37,1.57,0,8.0,0.5,1.7100000000000002
2021-04-20,2021,Porsche Tennis Grand Prix,Clay,Alexandrova E.,34.0,Muchova K.,22.0,2.2,1.66,1,8.0,0.375,1.86875
2021-04-22,2021,Porsche Tennis Grand Prix,Clay,Alexandrova E.,34.0,Bencic B.,12.0,2.1,1.72,1,8.0,0.375,1.97375
2021-04-23,2021,Porsche Tennis Grand Prix,Clay,Alexandrova E.,34.0,Halep S.,3.0,3.75,1.28,0,8.0,0.5,1.7675
2021-04-30,2021,Mutua Madrid Open,Clay,Alexandrova E.,32.0,Azarenka V.,15.0,2.3,1.61,0,8.0,0.5,2.05625
2021-05-10,2021,Internazionali BNL d'Italia,Clay,Alexandrova E.,33.0,Kostyuk M.,79.0,2.2,1.66,1,8.0,0.5,2.10625
2021-05-12,2021,Internazionali BNL d'Italia,Clay,Alexandrova E.,33.0,Brady J.,13.0,2.2,1.66,1,8.0,0.5,2.22125
2021-05-13,2021,Internazionali BNL d'Italia,Clay,Alexandrova E.,33.0,Pegula J.,31.0,2.37,1.57,0,8.0,0.625,2.33625
2021-05-23,2021,Internationaux de Strasbourg,Clay,Alexandrova E.,33.0,Davis L.,86.0,1.28,3.75,1,8.0,0.5,2.43625
2021-05-26,2021,Internationaux de Strasbourg,Clay,Alexandrova E.,33.0,Burel C.,146.0,1.5,2.62,1,8.0,0.625,2.3
2021-05-27,2021,Internationaux de Strasbourg,Clay,Alexandrova E.,33.0,Krejcikova B.,38.0,2.2,1.66,0,8.0,0.625,2.2125
2021-06-01,2021,French Open,Clay,Alexandrova E.,34.0,Williams V.,104.0,1.1,7.0,1,8.0,0.5,2.225
2021-06-03,2021,French Open,Clay,Alexandrova E.,34.0,Krejcikova B.,33.0,2.1,1.72,0,8.0,0.625,1.89375
2021-06-14,2021,Bett1Open,Grass,Alexandrova E.,34.0,Kalinskaya A.,108.0,1.16,5.0,1,8.0,0.625,1.8687500000000001
2021-06-16,2021,Bett1Open,Grass,Alexandrova E.,34.0,Svitolina E.,6.0,2.0,1.8,1,8.0,0.625,1.73875
2021-06-18,2021,Bett1Open,Grass,Alexandrova E.,34.0,Bencic B.,12.0,1.72,2.1,0,8.0,0.625,1.71375
2021-06-28,2021,Wimbledon,Grass,Alexandrova E.,36.0,Siegemund L.,54.0,1.16,5.0,1,8.0,0.625,1.6324999999999998
2021-06-30,2021,Wimbledon,Grass,Alexandrova E.,36.0,Osorio M.,94.0,1.12,6.0,0,8.0,0.625,1.6175
2021-08-17,2021,Western & Southern Financial Group Women's Open,Hard,Alexandrova E.,35.0,Brady J.,14.0,2.0,1.8,0,8.0,0.5,1.57
2021-08-22,2021,Tennis in the Land,Hard,Alexandrova E.,34.0,Begu I.,74.0,1.36,3.2,0,8.0,0.5,1.545
2021-08-30,2021,US Open,Hard,Alexandrova E.,34.0,Errani S.,112.0,1.2,4.5,1,8.0,0.375,1.5775
2021-09-01,2021,US Open,Hard,Alexandrova E.,34.0,Rakhimova K.,134.0,1.25,4.0,0,8.0,0.5,1.465
2021-09-13,2021,Luxembourg Open,Hard,Alexandrova E.,33.0,Voegele S.,121.0,1.16,5.0,1,8.0,0.375,1.47625
2021-09-15,2021,Luxembourg Open,Hard,Alexandrova E.,33.0,Tauson C.,70.0,2.5,1.53,0,8.0,0.375,1.3712499999999999
2021-10-19,2021,Kremlin Cup,Hard,Alexandrova E.,37.0,Jabeur O.,8.0,3.0,1.4,1,8.0,0.375,1.46875
2021-10-20,2021,Kremlin Cup,Hard,Alexandrova E.,37.0,Kalinina A.,57.0,1.4,3.0,1,8.0,0.375,1.69875
2021-10-22,2021,Kremlin Cup,Hard,Alexandrova E.,37.0,Sabalenka A.,2.0,3.5,1.3,1,8.0,0.5,1.73375
2021-10-23,2021,Kremlin Cup,Hard,Alexandrova E.,37.0,Sakkari M.,7.0,2.5,1.53,1,8.0,0.625,1.92125
2021-10-24,2021,Kremlin Cup,Hard,Alexandrova E.,37.0,Kontaveit A.,20.0,3.4,1.33,0,8.0,0.75,2.06375
2021-11-08,2021,Generali Ladies Linz Open,Hard,Alexandrova E.,30.0,Tsurenko L.,132.0,1.4,3.0,0,8.0,0.625,2.33875
2022-01-03,2022,Adelaide International 1,Hard,Alexandrova E.,34.0,Fernandez L.A.,24.0,2.37,1.57,0,8.0,0.625,2.3575
2022-01-11,2022,Sydney Tennis Classic,Hard,Alexandrova E.,40.0,Shibahara E.,589.0,1.11,6.5,1,8.0,0.5,2.50875
2022-01-12,2022,Sydney Tennis Classic,Hard,Alexandrova E.,40.0,Muguruza G.,3.0,3.0,1.4,0,8.0,0.625,2.335
2022-01-17,2022,Australian Open,Hard,Alexandrova E.,45.0,Pera B.,105.0,1.5,2.62,0,8.0,0.5,2.335
2022-02-07,2022,Ladies Trophy,Hard,Alexandrova E.,43.0,Giorgi C.,30.0,2.1,1.72,1,8.0,0.375,2.3475
2022-02-08,2022,Ladies Trophy,Hard,Alexandrova E.,43.0,Sakkari M.,7.0,2.62,1.5,0,8.0,0.375,2.1725
2022-03-09,2022,BNP Paribas Open,Hard,Alexandrova E.,52.0,Kalieva E.,317.0,1.1,7.0,1,8.0,0.25,2.1875
2022-03-11,2022,BNP Paribas Open,Hard,Alexandrova E.,52.0,Halep S.,26.0,5.0,1.16,0,8.0,0.375,1.9
2022-03-22,2022,Miami Open,Hard,Alexandrova E.,54.0,Paolini J.,45.0,1.8,2.0,1,8.0,0.375,2.35
2022-03-26,2022,Miami Open,Hard,Alexandrova E.,54.0,Azarenka V.,16.0,3.5,1.3,0,8.0,0.5,2.27875
2022-04-04,2022,Charleston Open,Clay,Alexandrova E.,54.0,Kiick A.,270.0,1.14,5.5,1,8.0,0.375,2.5774999999999997
2022-04-06,2022,Charleston Open,Clay,Alexandrova E.,54.0,Zheng Q.,72.0,2.1,1.72,1,8.0,0.5,2.3449999999999998
2022-04-08,2022,Charleston Open,Clay,Alexandrova E.,54.0,Pliskova Ka.,7.0,2.0,1.8,1,8.0,0.625,2.42
2022-04-08,2022,Charleston Open,Clay,Alexandrova E.,54.0,Linette M.,64.0,1.44,2.75,1,8.0,0.625,2.4075
2022-04-09,2022,Charleston Open,Clay,Alexandrova E.,54.0,Bencic B.,21.0,2.37,1.57,0,8.0,0.75,2.2600000000000002
2022-04-18,2022,Porsche Tennis Grand Prix,Clay,Alexandrova E.,39.0,Zhang S.,40.0,1.36,3.2,1,8.0,0.625,2.4187499999999997
2022-04-21,2022,Porsche Tennis Grand Prix,Clay,Alexandrova E.,39.0,Kontaveit A.,6.0,2.62,1.5,0,8.0,0.75,1.9637499999999999
2022-04-28,2022,Mutua Madrid Open,Clay,Alexandrova E.,45.0,Ostapenko J.,12.0,1.72,2.1,1,8.0,0.625,2.06625
2022-04-30,2022,Mutua Madrid Open,Clay,Alexandrova E.,45.0,Parrizas Diaz N.,52.0,1.28,3.75,1,8.0,0.75,1.84375
2022-05-02,2022,Mutua Madrid Open,Clay,Alexandrova E.,45.0,Bouzkova M.,77.0,1.5,2.62,1,8.0,0.75,1.86125
2022-05-04,2022,Mutua Madrid Open,Clay,Alexandrova E.,45.0,Anisimova A.,33.0,2.37,1.57,1,8.0,0.75,1.78625
2022-05-05,2022,Mutua Madrid Open,Clay,Alexandrova E.,45.0,Jabeur O.,10.0,2.62,1.5,0,8.0,0.75,1.8325
2022-05-10,2022,Internazionali BNL d'Italia,Clay,Alexandrova E.,31.0,Stephens S.,49.0,1.36,3.2,1,8.0,0.625,1.98
2022-05-11,2022,Internazionali BNL d'Italia,Clay,Alexandrova E.,31.0,Sakkari M.,4.0,2.3,1.61,0,8.0,0.75,1.85375
2022-05-24,2022,French Open,Clay,Alexandrova E.,31.0,Minnen G.,83.0,1.1,7.0,1,8.0,0.625,1.97125
2022-05-26,2022,French Open,Clay,Alexandrova E.,31.0,Begu I.,63.0,1.44,2.75,0,8.0,0.75,1.78125
2022-06-07,2022,Rosmalen Grass Court Championships,Grass,Alexandrova E.,30.0,Yastremska D.,80.0,1.36,3.2,1,8.0,0.625,1.74625
2022-06-09,2022,Rosmalen Grass Court Championships,Grass,Alexandrova E.,30.0,Kalinina A.,35.0,1.36,3.2,1,8.0,0.625,1.75625
2022-06-10,2022,Rosmalen Grass Court Championships,Grass,Alexandrova E.,30.0,McNally C.,229.0,1.33,3.4,1,8.0,0.625,1.7387500000000002
2022-06-11,2022,Rosmalen Grass Court Championships,Grass,Alexandrova E.,30.0,Kudermetova V.,24.0,1.8,2.0,1,8.0,0.625,1.6087500000000001
2022-06-12,2022,Rosmalen Grass Court Championships,Grass,Alexandrova E.,30.0,Sabalenka A.,6.0,2.3,1.61,1,8.0,0.75,1.5062499999999999
2022-06-14,2022,Bett1Open,Grass,Alexandrova E.,27.0,Zanevska M.,67.0,1.1,7.0,1,8.0,0.75,1.62375
2022-06-15,2022,Bett1Open,Grass,Alexandrova E.,27.0,Kasatkina D.,12.0,1.5,2.62,0,8.0,0.875,1.4737500000000001
2022-08-15,2022,Western & Southern Financial Group Women's Open,Hard,Alexandrova E.,27.0,Fernandez L.A.,14.0,2.3,1.61,1,8.0,0.75,1.52375
2022-08-17,2022,Western & Southern Financial Group Women's Open,Hard,Alexandrova E.,27.0,Zhang S.,44.0,1.5,2.62,0,8.0,0.875,1.63125
2022-08-22,2022,Tennis in the Land,Hard,Alexandrova E.,28.0,Davis L.,106.0,1.33,3.4,1,8.0,0.75,1.6487500000000002
2022-08-24,2022,Tennis in the Land,Hard,Alexandrova E.,28.0,Brengle M.,63.0,1.33,3.4,0,8.0,0.75,1.645
2022-08-31,2022,US Open,Hard,Alexandrova E.,28.0,Stearns P.,332.0,1.12,6.0,1,8.0,0.625,1.645
2022-09-01,2022,US Open,Hard,Alexandrova E.,28.0,Davis L.,105.0,1.36,3.2,0,8.0,0.625,1.56
2022-09-12,2022,Slovenia Open,Hard,Alexandrova E.,24.0,Kostyuk M.,54.0,1.72,2.1,1,8.0,0.5,1.4425000000000001
2022-09-14,2022,Slovenia Open,Hard,Alexandrova E.,24.0,Tsurenko L.,92.0,1.66,2.2,0,8.0,0.5,1.52
2022-09-20,2022,Korea Open,Hard,Alexandrova E.,24.0,Muhammad A.,142.0,1.22,4.33,1,8.0,0.5,1.54
2022-09-21,2022,Korea Open,Hard,Alexandrova E.,24.0,Han N.L.,212.0,1.14,5.5,1,8.0,0.5,1.405
2022-09-23,2022,Korea Open,Hard,Alexandrova E.,24.0,Sun L.,340.0,1.12,6.0,1,8.0,0.625,1.3599999999999999
2022-09-24,2022,Korea Open,Hard,Alexandrova E.,24.0,Maria T.,80.0,1.36,3.2,1,8.0,0.625,1.33375
2022-09-25,2022,Korea Open,Hard,Alexandrova E.,24.0,Ostapenko J.,19.0,1.72,2.1,1,8.0,0.75,1.3375
2022-10-03,2022,Ostrava Open,Hard,Alexandrova E.,21.0,Azarenka V.,24.0,1.72,2.1,1,8.0,0.75,1.4125
2022-10-06,2022,Ostrava Open,Hard,Alexandrova E.,21.0,Kasatkina D.,11.0,2.1,1.72,1,8.0,0.875,1.4575
2022-10-07,2022,Ostrava Open,Hard,Alexandrova E.,21.0,Martincova T.,78.0,1.36,3.2,1,8.0,0.875,1.5050000000000001
2022-10-08,2022,Ostrava Open,Hard,Alexandrova E.,21.0,Swiatek I.,1.0,3.2,1.36,0,8.0,1.0,1.4675
2022-10-17,2022,Guadalajara Open,Hard,Alexandrova E.,19.0,Osorio M.,71.0,1.33,3.4,0,8.0,0.875,1.7149999999999999
