winrate_diff,odds_diff,matches_diff,rank_diff,surface_wr_diff,elo_diff_global,elo_diff_surface,match_round,match_series,max_rank,a_wins
0.20833333333333331,0.8695833333333338,-2.0,0.0,0.0,47.47034905455348,0.0,1st Round,Tier 2,107.0,1
-0.20833333333333331,-0.8695833333333338,2.0,-0.0,-0.0,-47.47034905455348,-0.0,1st Round,Tier 2,107.0,0
0.0,0.7937500000000006,0.0,0.0,0.0,10.372406396250653,0.0,1st Round,Tier 2,47.0,1
-0.0,-0.7937500000000006,-0.0,-0.0,-0.0,-10.372406396250653,-0.0,1st Round,Tier 2,47.0,0
0.07142857142857151,-0.2544642857142856,1.0,0.0,0.0,102.41875841707588,-12.414300586377067,1st Round,Tier 2,68.0,1
-0.07142857142857151,0.2544642857142856,-1.0,-0.0,-0.0,-102.41875841707588,12.414300586377067,1st Round,Tier 2,68.0,0
0.625,0.817499999999999,0.0,0.0,0.0,170.76854780134045,0.0,1st Round,Tier 2,71.0,1
-0.625,-0.817499999999999,-0.0,-0.0,-0.0,-170.76854780134045,-0.0,1st Round,Tier 2,71.0,0
-0.125,1.917499999999999,0.0,0.0,0.0,-9.91786873096521,10.348039337827458,1st Round,Tier 2,84.0,1
0.125,-1.917499999999999,-0.0,-0.0,-0.0,9.91786873096521,-10.348039337827458,1st Round,Tier 2,84.0,0
0.125,-0.27374999999999927,0.0,0.0,0.0,53.96361455240503,0.0,1st Round,Tier 2,80.0,1
-0.125,0.27374999999999927,-0.0,-0.0,-0.0,-53.96361455240503,-0.0,1st Round,Tier 2,80.0,0
0.25,-1.5235714285714286,0.0,0.0,0.0,56.18625725006723,0.0,1st Round,Tier 2,76.0,1
-0.25,1.5235714285714286,-0.0,-0.0,-0.0,-56.18625725006723,-0.0,1st Round,Tier 2,76.0,0
0.125,0.6187500000000035,0.0,0.0,0.0,32.66141778244537,0.0,1st Round,Tier 2,63.0,1
-0.125,-0.6187500000000035,-0.0,-0.0,-0.0,-32.66141778244537,-0.0,1st Round,Tier 2,63.0,0
0.041666666666666685,-2.7812499999999973,2.0,0.0,0.0,11.505648000427755,-12.0,1st Round,Tier 2,86.0,1
-0.041666666666666685,2.7812499999999973,-2.0,-0.0,-0.0,-11.505648000427755,12.0,1st Round,Tier 2,86.0,0
-0.375,1.2787499999999992,0.0,0.0,0.0,-111.66007856162923,0.0,1st Round,Tier 2,67.0,1
0.375,-1.2787499999999992,-0.0,-0.0,-0.0,111.66007856162923,-0.0,1st Round,Tier 2,67.0,0
0.16666666666666669,-2.7233333333333327,2.0,0.0,0.0,65.24333070649095,0.0,1st Round,Tier 2,88.0,1
-0.16666666666666669,2.7233333333333327,-2.0,-0.0,-0.0,-65.24333070649095,-0.0,1st Round,Tier 2,88.0,0
0.875,-2.9345833333333324,2.0,0.0,0.0,208.72880243830855,0.0,1st Round,Tier 2,59.0,1
-0.875,2.9345833333333324,-2.0,-0.0,-0.0,-208.72880243830855,-0.0,1st Round,Tier 2,59.0,0
0.125,-1.6912499999999975,0.0,0.0,0.0,100.01805502384468,-12.0,2nd Round,Tier 2,57.0,1
-0.125,1.6912499999999975,-0.0,-0.0,-0.0,-100.01805502384468,12.0,2nd Round,Tier 2,57.0,0
-0.1964285714285715,-0.6371428571428575,-1.0,0.0,0.0,-20.274118505790057,0.4143005863770668,2nd Round,Tier 2,150.0,1
0.1964285714285715,0.6371428571428575,1.0,-0.0,-0.0,20.274118505790057,-0.4143005863770668,2nd Round,Tier 2,150.0,0
-0.25,-1.3012499999999987,0.0,0.0,0.0,-89.78964563503587,-0.4143005863770668,2nd Round,Tier 2,41.0,1
0.25,1.3012499999999987,-0.0,-0.0,-0.0,89.78964563503587,0.4143005863770668,2nd Round,Tier 2,41.0,0
-0.1964285714285714,-0.19982142857142904,1.0,0.0,0.0,-0.2629632413074887,-1.2547318977635769,2nd Round,Tier 2,54.0,1
0.1964285714285714,0.19982142857142904,-1.0,-0.0,-0.0,0.2629632413074887,1.2547318977635769,2nd Round,Tier 2,54.0,0
0.0,-0.7962499999999979,0.0,0.0,0.0,100.0494885634223,-11.613808141893514,2nd Round,Tier 2,50.0,1
-0.0,0.7962499999999979,-0.0,-0.0,-0.0,-100.0494885634223,11.613808141893514,2nd Round,Tier 2,50.0,0
0.5416666666666667,-2.0388571428571396,2.0,0.0,0.0,184.76369787174576,-0.4143005863770668,2nd Round,Tier 2,571.0,1
-0.5416666666666667,2.0388571428571396,-2.0,-0.0,-0.0,-184.76369787174576,0.4143005863770668,2nd Round,Tier 2,571.0,0
-0.4166666666666667,0.9066666666666694,-2.0,0.0,0.0,-153.61425377352862,12.0,2nd Round,Tier 2,107.0,1
0.4166666666666667,-0.9066666666666694,2.0,-0.0,-0.0,153.61425377352862,-12.0,2nd Round,Tier 2,107.0,0
0.125,0.1575000000000002,0.0,0.0,0.0,38.36483183473433,0.0,2nd Round,Tier 2,47.0,1
-0.125,-0.1575000000000002,-0.0,-0.0,-0.0,-38.36483183473433,-0.0,2nd Round,Tier 2,47.0,0
0.125,-1.3612499999999992,0.0,0.0,0.0,67.58743636769782,-11.985708216392823,2nd Round,Tier 2,70.0,1
-0.125,1.3612499999999992,-0.0,-0.0,-0.0,-67.58743636769782,11.985708216392823,2nd Round,Tier 2,70.0,0
0.25,-1.4837499999999975,0.0,0.0,0.0,101.28699370766208,0.0,2nd Round,Tier 2,62.0,1
-0.25,1.4837499999999975,-0.0,-0.0,-0.0,-101.28699370766208,-0.0,2nd Round,Tier 2,62.0,0
0.25,0.14500000000000313,0.0,0.0,0.0,81.22202218300663,1.9654167046176099,2nd Round,Tier 2,51.0,1
-0.25,-0.14500000000000313,-0.0,-0.0,-0.0,-81.22202218300663,-1.9654167046176099,2nd Round,Tier 2,51.0,0
0.375,-1.265000000000001,0.0,0.0,0.0,114.31749419577773,-12.0,2nd Round,Tier 2,74.0,1
-0.375,1.265000000000001,-0.0,-0.0,-0.0,-114.31749419577773,12.0,2nd Round,Tier 2,74.0,0
-0.375,0.06250000000000089,0.0,0.0,0.0,-87.09569784307746,0.4276232758190872,2nd Round,Tier 2,71.0,1
0.375,-0.06250000000000089,-0.0,-0.0,-0.0,87.09569784307746,-0.4276232758190872,2nd Round,Tier 2,71.0,0
0.125,-1.4462500000000018,0.0,0.0,0.0,138.16635679866317,-0.4143005863770668,2nd Round,Tier 2,86.0,1
-0.125,1.4462500000000018,-0.0,-0.0,-0.0,-138.16635679866317,0.4143005863770668,2nd Round,Tier 2,86.0,0
0.125,-0.22250000000000014,0.0,0.0,0.0,63.0274180455508,-11.214735543295319,3rd Round,Tier 2,22.0,1
-0.125,0.22250000000000014,-0.0,-0.0,-0.0,-63.0274180455508,11.214735543295319,3rd Round,Tier 2,22.0,0
0.375,-0.7112500000000006,0.0,0.0,0.0,125.77464241000348,-11.613332042870297,3rd Round,Tier 2,41.0,1
-0.375,0.7112500000000006,-0.0,-0.0,-0.0,-125.77464241000348,11.613332042870297,3rd Round,Tier 2,41.0,0
0.25,-1.4074999999999993,2.0,0.0,0.0,115.04465029436074,-11.157600076671315,3rd Round,Tier 2,107.0,1
-0.25,1.4074999999999993,-2.0,-0.0,-0.0,-115.04465029436074,11.157600076671315,3rd Round,Tier 2,107.0,0
0.125,-1.7025000000000021,0.0,0.0,0.0,112.72244449123468,-12.398544270041384,3rd Round,Tier 2,38.0,1
-0.125,1.7025000000000021,-0.0,-0.0,-0.0,-112.72244449123468,12.398544270041384,3rd Round,Tier 2,38.0,0
0.0,-0.6512500000000014,0.0,0.0,0.0,25.772433382039253,-11.585699413622933,3rd Round,Tier 2,27.0,1
-0.0,0.6512500000000014,-0.0,-0.0,-0.0,-25.772433382039253,11.585699413622933,3rd Round,Tier 2,27.0,0
0.0,0.22875,0.0,0.0,0.0,-36.84704322585071,0.3719499243741211,Quarterfinals,Tier 2,17.0,1
-0.0,-0.22875,-0.0,-0.0,-0.0,36.84704322585071,-0.3719499243741211,Quarterfinals,Tier 2,17.0,0
-0.125,0.10999999999999854,0.0,0.0,0.0,-37.39720670523161,-10.85271287253454,Quarterfinals,Tier 2,32.0,1
0.125,-0.10999999999999854,-0.0,-0.0,-0.0,37.39720670523161,10.85271287253454,Quarterfinals,Tier 2,32.0,0
0.125,-0.12874999999999948,0.0,0.0,0.0,0.2698379938328799,0.387564247539558,Semifinals,Tier 2,20.0,1
-0.125,0.12874999999999948,-0.0,-0.0,-0.0,-0.2698379938328799,-0.387564247539558,Semifinals,Tier 2,20.0,0
-0.125,0.2862499999999988,0.0,0.0,0.0,-17.88052012629032,0.38858344738582673,The Final,Tier 2,20.0,1
0.125,-0.2862499999999988,-0.0,-0.0,-0.0,17.88052012629032,-0.38858344738582673,The Final,Tier 2,20.0,0
0.25,0.125714285714285,0.0,0.0,0.0,64.15817959091305,-0.4143005863770668,1st Round,Tier 1,68.0,1
-0.25,-0.125714285714285,-0.0,-0.0,-0.0,-64.15817959091305,0.4143005863770668,1st Round,Tier 1,68.0,0
0.125,-1.6550000000000002,0.0,0.0,0.0,-0.5266817039048419,-12.0,1st Round,Tier 1,70.0,1
-0.125,1.6550000000000002,-0.0,-0.0,-0.0,0.5266817039048419,12.0,1st Round,Tier 1,70.0,0
0.0,2.44125,0.0,0.0,-0.033333333333333326,59.63503509778684,-30.826059378770196,1st Round,Tier 1,47.0,1
-0.0,-2.44125,-0.0,-0.0,0.033333333333333326,-59.63503509778684,30.826059378770196,1st Round,Tier 1,47.0,0
0.0,-1.3087499999999967,0.0,0.0,0.0,27.564949496572808,11.585699413622933,1st Round,Tier 1,81.0,1
-0.0,1.3087499999999967,-0.0,-0.0,-0.0,-27.564949496572808,-11.585699413622933,1st Round,Tier 1,81.0,0
0.07500000000000001,1.6785,-3.0,0.0,0.0,42.002576168488076,12.0,1st Round,Tier 1,92.0,1
-0.07500000000000001,-1.6785,3.0,-0.0,-0.0,-42.002576168488076,-12.0,1st Round,Tier 1,92.0,0
