date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2022-12-03,2022,BNP Paribas Open,Hard,Rogers S.,Ostapenko J.,49.0,12.0,3.2,1.36
2022-12-03,2022,BNP Paribas Open,Hard,Saville D.,Jabeur O.,409.0,10.0,5.0,1.16
2022-12-03,2022,BNP Paribas Open,Hard,Kanepi K.,Bencic B.,63.0,25.0,2.1,1.72
2022-12-03,2022,BNP Paribas Open,Hard,Kontaveit A.,Kucova K.,5.0,77.0,1.08,8.0
2022-12-03,2022,BNP Paribas Open,Hard,Sakkari M.,Siniakova K.,6.0,55.0,1.22,4.33
2022-12-03,2022,BNP Paribas Open,Hard,Golubic V.,Putintseva Y.,51.0,47.0,2.2,1.66
2022-12-03,2022,BNP Paribas Open,Hard,Rybakina E.,Van Uytvanck A.,20.0,58.0,1.4,3.0
2022-12-03,2022,BNP Paribas Open,Hard,Vondrousova M.,Frech M.,33.0,88.0,1.16,5.0
2022-12-03,2022,BNP Paribas Open,Hard,Keys M.,Doi M.,29.0,95.0,1.12,6.0
2022-12-03,2022,BNP Paribas Open,Hard,Kerber A.,Zheng Q.,16.0,74.0,2.0,1.8
2022-12-03,2022,BNP Paribas Open,Hard,Sorribes Tormo S.,Juvan K.,36.0,85.0,1.8,2.0
2022-12-03,2022,BNP Paribas Open,Hard,Mertens E.,Kostyuk M.,23.0,54.0,1.61,2.3
2022-12-03,2022,BNP Paribas Open,Hard,Paolini J.,Sabalenka A.,46.0,3.0,4.5,1.2
2022-12-03,2022,BNP Paribas Open,Hard,Kvitova P.,Sasnovich A.,31.0,59.0,1.72,2.1
2022-12-08,2022,Canadian Open,Hard,Bencic B.,Muguruza G.,12.0,8.0,1.44,2.75
2022-12-08,2022,Canadian Open,Hard,Halep S.,Gauff C.,15.0,11.0,1.57,2.37
2022-12-08,2022,Canadian Open,Hard,Pegula J.,Putintseva Y.,7.0,46.0,1.4,3.0
2022-12-08,2022,Canadian Open,Hard,Zheng Q.,Andreescu B.,51.0,53.0,2.2,1.66
2022-12-09,2022,Chennai Open,Hard,Bouchard E.,Zueger J.,902.0,167.0,1.8,2.0
2022-12-09,2022,Chennai Open,Hard,Kawa K.,Sharma A.,166.0,205.0,2.2,1.66
2022-12-09,2022,Chennai Open,Hard,Hibino N.,Fett J.,185.0,255.0,1.53,2.5
2022-12-09,2022,Slovenia Open,Hard,Alexandrova E.,Kostyuk M.,24.0,54.0,1.72,2.1
2022-12-09,2022,Chennai Open,Hard,Marino R.,Blinkova A.,90.0,149.0,1.5,2.62
2022-12-09,2022,Chennai Open,Hard,Fruhvirtova L.,Liang E.S.,130.0,399.0,1.12,6.0
2022-12-09,2022,Chennai Open,Hard,Thandi K.,Paquet C.,359.0,109.0,4.5,1.2
2022-12-09,2022,Chennai Open,Hard,Wang Q.,Wickmayer Y.,101.0,464.0,1.25,4.0
2022-12-09,2022,Chennai Open,Hard,Peterson R.,Jimenez V.,95.0,180.0,1.61,2.3
2022-12-09,2022,Slovenia Open,Hard,Potapova A.,Liu C.,45.0,81.0,1.36,3.2
2022-12-09,2022,Slovenia Open,Hard,Haddad Maia B.,Tauson C.,18.0,59.0,1.61,2.3
2022-12-09,2022,Slovenia Open,Hard,Raducanu E.,Yastremska D.,83.0,89.0,1.36,3.2
2022-12-10,2022,San Diego Open,Hard,Gauff C.,Montgomery R.,8.0,294.0,1.14,5.5
2022-12-10,2022,Transylvania Open,Hard,Wang Xin.,Linette M.,80.0,55.0,2.62,1.5
2022-12-10,2022,Transylvania Open,Hard,Galfi D.,Bronzetti L.,89.0,63.0,1.72,2.1
2022-12-10,2022,Transylvania Open,Hard,Bondar A.,Dart H.,62.0,90.0,1.8,2.0
2022-12-10,2022,Transylvania Open,Hard,Paolini J.,Yastremska D.,78.0,94.0,1.66,2.2
2022-12-10,2022,Transylvania Open,Hard,Niemeier J.,Rakhimova K.,74.0,127.0,1.44,2.75
2022-12-10,2022,San Diego Open,Hard,Vekic D.,Pliskova Ka.,77.0,22.0,2.37,1.57
2022-12-10,2022,San Diego Open,Hard,Zheng Q.,Muguruza G.,28.0,13.0,1.53,2.5
2023-01-01,2023,Adelaide International 1,Hard,Andreescu B.,Muguruza G.,46.0,55.0,1.5,2.63
2023-01-01,2023,Adelaide International 1,Hard,Kanepi K.,Sasnovich A.,32.0,30.0,1.91,1.91
2023-01-02,2023,Lyon Open,Hard,Osorio M.,Niemeier J.,73.0,71.0,2.2,1.67
2023-01-02,2023,Thailand Open,Hard,Zidansek T.,Fruhvirtova L.,132.0,51.0,3.0,1.4
2023-01-02,2023,Thailand Open,Hard,Tsurenko L.,Kalinskaya A.,136.0,53.0,2.5,1.53
2023-01-02,2023,Lyon Open,Hard,Paolini J.,Masarova R.,66.0,100.0,2.2,1.67
2023-01-02,2023,Lyon Open,Hard,Van Uytvanck A.,Korpatsch T.,76.0,78.0,1.22,4.33
2023-01-02,2023,Lyon Open,Hard,Parks A.,Martic P.,79.0,36.0,2.0,1.8
2023-01-02,2023,Lyon Open,Hard,Noskova L.,Sherif M.,56.0,50.0,1.17,5.0
2023-01-02,2023,Thailand Open,Hard,Zhu L.,Jang S.,54.0,149.0,1.2,4.5
2023-01-02,2023,Thailand Open,Hard,Wang Xin.,Bjorklund M.,81.0,153.0,1.36,3.2
2023-01-03,2023,Monterrey Open,Hard,Bonaventure Y.,Rakhimova K.,96.0,97.0,2.38,1.57
2023-01-03,2023,Monterrey Open,Hard,Zhu L.,Marino R.,41.0,74.0,1.73,2.1
2023-01-03,2023,Monterrey Open,Hard,Garcia C.,Juvan K.,5.0,132.0,1.14,5.5
2023-01-03,2023,Monterrey Open,Hard,Ruse E.G.,Giorgi C.,160.0,46.0,3.2,1.36
2023-01-03,2023,ATX Open,Hard,Stephens S.,Watson H.,51.0,145.0,1.4,3.0
2023-01-03,2023,ATX Open,Hard,Vandeweghe C.,Montgomery R.,136.0,189.0,2.0,1.8
2023-01-03,2023,ATX Open,Hard,Volynets K.,Potapova A.,92.0,28.0,3.5,1.3
2023-01-03,2023,ATX Open,Hard,Mcnally C.,Krueger A.,75.0,155.0,1.4,3.0
2023-01-03,2023,ATX Open,Hard,Collins D.,Frech M.,38.0,105.0,1.14,5.5
2023-01-03,2023,ATX Open,Hard,Gracheva V.,Blinkova A.,88.0,72.0,2.0,1.8
2023-01-04,2023,Miami Open,Hard,Kvitova P.,Rybakina E.,12.0,7.0,3.4,1.33
2023-01-08,2023,Prague Open,Hard,Wang Xiy.,Tauson C.,80.0,91.0,2.3,1.62
2023-01-08,2023,Prague Open,Hard,Arango E.,Palicova B.,177.0,215.0,1.57,2.38
2023-01-08,2023,Prague Open,Hard,Schmiedlova A.,Tig P.M.,81.0,706.0,1.08,8.0
2023-01-08,2023,Prague Open,Hard,Kanepi K.,Stefanini L.,93.0,108.0,1.53,2.5
2023-01-08,2023,Prague Open,Hard,Cornet A.,Havlickova L.,70.0,197.0,1.3,3.5
2023-01-08,2023,Prague Open,Hard,Yuan Y.,Zhang S.,116.0,45.0,1.67,2.2
2023-01-08,2023,Prague Open,Hard,Martincova T.,Knutson G.,107.0,235.0,1.4,3.0
2023-01-08,2023,Prague Open,Hard,Niemeier J.,Watson H.,106.0,146.0,1.73,2.1
2023-01-08,2023,Prague Open,Hard,Wickmayer Y.,Zhu L.,109.0,38.0,1.73,2.1
2023-01-08,2023,Prague Open,Hard,Noskova L.,Kalieva E.,59.0,173.0,1.2,4.5
2023-01-08,2023,Citi Open,Hard,Kasatkina D.,Mertens E.,11.0,30.0,1.53,2.5
2023-01-08,2023,Citi Open,Hard,Stearns P.,Frech M.,57.0,79.0,1.67,2.2
2023-01-08,2023,Citi Open,Hard,Cirstea S.,Martic P.,32.0,35.0,1.8,2.0
2023-01-08,2023,Citi Open,Hard,Brady J.,Kalinina A.,1055.0,28.0,2.75,1.44
2023-01-08,2023,Citi Open,Hard,Baptiste H.,Pliskova Ka.,205.0,23.0,3.0,1.4
2023-01-08,2023,Citi Open,Hard,Svitolina E.,Azarenka V.,27.0,19.0,2.0,1.8
2023-01-09,2023,US Open,Hard,Wozniacki C.,Brady J.,623.0,433.0,1.73,2.1
2023-01-09,2023,US Open,Hard,Ostapenko J.,Pera B.,21.0,73.0,1.22,4.33
2023-01-09,2023,US Open,Hard,Swiatek I.,Juvan K.,1.0,145.0,1.02,19.0
2023-01-09,2023,US Open,Hard,Wang Xin.,Schmiedlova A.,53.0,64.0,1.36,3.2
2023-01-09,2023,US Open,Hard,Muchova K.,Townsend T.,10.0,132.0,1.2,4.5
2023-01-09,2023,US Open,Hard,Pegula J.,Tig P.M.,3.0,700.0,1.02,19.0
2023-01-09,2023,US Open,Hard,Jabeur O.,Noskova L.,5.0,41.0,1.53,2.5
2023-01-09,2023,US Open,Hard,Bouzkova M.,Martic P.,31.0,37.0,1.67,2.2
2023-01-09,2023,US Open,Hard,Kasatkina D.,Kenin S.,14.0,101.0,1.44,2.75
2023-01-09,2023,US Open,Hard,Minnen G.,Vickery S.,97.0,204.0,1.53,2.5
2023-01-10,2023,China Open,Hard,Ostapenko J.,Lys E.,17.0,121.0,1.3,3.5
2023-01-10,2023,China Open,Hard,Fruhvirtova L.,Rus A.,98.0,51.0,1.91,1.91
2023-01-10,2023,China Open,Hard,Kvitova P.,Wang Xiy.,14.0,57.0,1.62,2.3
2023-01-10,2023,China Open,Hard,Andreeva M.,Krejcikova B.,60.0,12.0,2.38,1.57
2023-01-10,2023,China Open,Hard,Brady J.,Stearns P.,261.0,46.0,2.2,1.67
2023-01-10,2023,China Open,Hard,Samsonova L.,Parks A.,22.0,43.0,1.22,4.33
2023-01-10,2023,China Open,Hard,Putintseva Y.,Bouzkova M.,75.0,30.0,2.63,1.5
2023-01-10,2023,Toray Pan Pacific Open Tennis Tournament,Hard,Kudermetova V.,Pegula J.,19.0,4.0,3.4,1.33
2023-01-10,2023,China Open,Hard,Paolini J.,Haddad Maia B.,36.0,19.0,2.75,1.44
2023-01-10,2023,China Open,Hard,Saville D.,Siniakova K.,247.0,84.0,2.2,1.67
2023-01-10,2023,China Open,Hard,Kalinina A.,Vondrousova M.,28.0,8.0,4.5,1.2
2023-01-10,2023,China Open,Hard,Sabalenka A.,Kenin S.,1.0,31.0,1.2,4.5
2023-01-10,2023,China Open,Hard,Noskova L.,Tian F.,42.0,553.0,1.07,9.0
2023-01-10,2023,China Open,Hard,Boulter K.,Frech M.,56.0,69.0,1.67,2.2
2023-01-11,2023,WTA Finals,Hard,Rybakina E.,Sakkari M.,4.0,9.0,1.4,3.0
2023-01-11,2023,WTA Finals,Hard,Swiatek I.,Gauff C.,2.0,3.0,1.44,2.75
2023-02-01,2023,Adelaide International 1,Hard,Begu I.,Rogers S.,34.0,47.0,2.75,1.44
2023-02-01,2023,Adelaide International 1,Hard,Kudermetova V.,Anisimova A.,9.0,23.0,1.53,2.5
2023-02-01,2023,ASB Classic,Hard,Williams V.,Volynets K.,1003.0,113.0,3.0,1.4
2023-02-01,2023,ASB Classic,Hard,Grabher J.,Martincova T.,82.0,71.0,3.0,1.4
2023-02-01,2023,ASB Classic,Hard,Fernandez L.A.,Fruhvirtova B.,40.0,132.0,1.36,3.2
2023-02-01,2023,ASB Classic,Hard,Bonaventure Y.,Mcnally C.,95.0,93.0,2.63,1.5
2023-02-01,2023,Adelaide International 1,Hard,Samsonova L.,Zhang S.,20.0,25.0,1.29,3.75
2023-02-01,2023,Adelaide International 1,Hard,Noskova L.,Kasatkina D.,102.0,8.0,3.4,1.33
2023-02-01,2023,ASB Classic,Hard,Zhu L.,Brengle M.,84.0,57.0,2.2,1.67
2023-02-01,2023,Adelaide International 1,Hard,Rybakina E.,Collins D.,21.0,14.0,1.57,2.38
2023-02-01,2023,ASB Classic,Hard,Marino R.,Galfi D.,63.0,83.0,1.44,2.75
2023-02-01,2023,Adelaide International 1,Hard,Kostyuk M.,Fourlis J.,69.0,162.0,1.13,6.0
2023-02-02,2023,Thailand Open,Hard,Kostyuk M.,Hibino N.,60.0,139.0,1.29,3.75
2023-02-02,2023,Thailand Open,Hard,Watson H.,Han N.L.,160.0,176.0,1.53,2.5
2023-02-02,2023,Thailand Open,Hard,Maria T.,Yastremska D.,63.0,103.0,1.57,2.38
2023-02-02,2023,Thailand Open,Hard,Andreescu B.,Zakharova A.,42.0,186.0,1.07,9.0
2023-02-02,2023,Lyon Open,Hard,Paolini J.,Andreeva E.,66.0,134.0,1.53,2.5
2023-02-02,2023,Lyon Open,Hard,Garcia C.,Van Uytvanck A.,5.0,76.0,1.25,4.0
2023-02-02,2023,Lyon Open,Hard,Zanevska M.,Zhang S.,93.0,23.0,2.3,1.62
2023-02-02,2023,Lyon Open,Hard,Kovinic D.,Bondar A.,67.0,72.0,1.67,2.2
2023-02-02,2023,Lyon Open,Hard,Potapova A.,Burel C.,43.0,107.0,1.57,2.38
2023-02-03,2023,ATX Open,Hard,Kostyuk M.,Brengle M.,52.0,95.0,1.33,3.4
2023-02-03,2023,ATX Open,Hard,Collins D.,Mcnally C.,38.0,75.0,1.5,2.63
2023-02-03,2023,ATX Open,Hard,Stearns P.,Bjorklund M.,137.0,151.0,1.44,2.75
2023-02-03,2023,Monterrey Open,Hard,Sherif M.,Wang Xin.,53.0,65.0,2.3,1.62
2023-02-03,2023,Monterrey Open,Hard,Dolehide C.,Schmiedlova A.,206.0,100.0,1.8,2.0
2023-02-03,2023,Monterrey Open,Hard,Vekic D.,Navarro E.,31.0,134.0,1.2,4.5
2023-02-03,2023,ATX Open,Hard,Friedsam A.L.,Andreeva E.,108.0,135.0,1.53,2.5
2023-02-03,2023,Monterrey Open,Hard,Mertens E.,Ruse E.G.,42.0,160.0,1.4,3.0
2023-02-08,2023,Citi Open,Hard,Svitolina E.,Kasatkina D.,27.0,11.0,1.91,1.91
2023-02-08,2023,Citi Open,Hard,Samsonova L.,Cirstea S.,17.0,32.0,1.57,2.38
2023-02-08,2023,Citi Open,Hard,Bencic B.,Davis L.,15.0,52.0,1.3,3.5
2023-02-08,2023,Prague Open,Hard,Raina A.,Strycova B.,200.0,427.0,3.5,1.3
2023-02-08,2023,Prague Open,Hard,Baindl K.,Niemeier J.,77.0,106.0,2.3,1.62
2023-02-08,2023,Prague Open,Hard,Cristian J.,Arango E.,121.0,177.0,1.73,2.1
2023-02-08,2023,Citi Open,Hard,Fernandez L.A.,Pera B.,86.0,56.0,1.36,3.2
2023-02-08,2023,Citi Open,Hard,Keys M.,Zheng Q.,16.0,24.0,1.67,2.2
2023-02-09,2023,US Open,Hard,Pegula J.,Svitolina E.,3.0,26.0,1.33,3.4
2023-02-09,2023,US Open,Hard,Zheng Q.,Bronzetti L.,23.0,76.0,1.17,5.0
2023-02-09,2023,US Open,Hard,Keys M.,Samsonova L.,17.0,15.0,1.91,1.91
2023-02-09,2023,US Open,Hard,Bencic B.,Zhu L.,13.0,44.0,1.33,3.4
2023-02-09,2023,US Open,Hard,Gauff C.,Mertens E.,6.0,32.0,1.13,6.0
2023-02-09,2023,US Open,Hard,Cirstea S.,Rybakina E.,30.0,4.0,3.75,1.29
2023-02-09,2023,US Open,Hard,Kasatkina D.,Minnen G.,14.0,97.0,1.29,3.75
2023-02-09,2023,US Open,Hard,Sabalenka A.,Burel C.,2.0,62.0,1.06,10.0
2023-02-10,2023,China Open,Hard,Samsonova L.,Kvitova P.,22.0,14.0,1.73,2.1
2023-02-10,2023,China Open,Hard,Rybakina E.,Zheng Q.,5.0,23.0,1.67,2.2
2023-02-10,2023,China Open,Hard,Ostapenko J.,Noskova L.,17.0,42.0,1.62,2.3
2023-02-10,2023,China Open,Hard,Paolini J.,Yuan Y.,36.0,146.0,1.53,2.5
2023-02-10,2023,China Open,Hard,Gauff C.,Alexandrova E.,3.0,20.0,1.29,3.75
2023-02-10,2023,China Open,Hard,Garcia C.,Baindl K.,10.0,89.0,1.25,4.0
2023-02-10,2023,China Open,Hard,Jabeur O.,Krueger A.,7.0,80.0,1.25,4.0
2023-02-10,2023,China Open,Hard,Kasatkina D.,Sherif M.,13.0,50.0,1.22,4.33
2023-02-10,2023,China Open,Hard,Wang Xin.,Zvonareva V.,37.0,397.0,1.3,3.5
2023-02-10,2023,China Open,Hard,Kalinina A.,Saville D.,28.0,247.0,1.44,2.75
2023-02-10,2023,China Open,Hard,Linette M.,Brady J.,25.0,261.0,2.2,1.67
2023-02-10,2023,China Open,Hard,Swiatek I.,Sorribes Tormo S.,2.0,55.0,1.06,10.0
2023-02-10,2023,China Open,Hard,Tsurenko L.,Zhu L.,49.0,34.0,2.5,1.53
2023-02-11,2023,WTA Finals,Hard,Pegula J.,Sakkari M.,5.0,9.0,1.33,3.4
2023-02-11,2023,WTA Finals,Hard,Jabeur O.,Vondrousova M.,7.0,6.0,2.3,1.62
2023-03-01,2023,Adelaide International 1,Hard,Cirstea S.,Golubic V.,45.0,76.0,2.1,1.73
2023-03-01,2023,Adelaide International 1,Hard,Ostapenko J.,Pliskova Ka.,18.0,31.0,2.1,1.73
2023-03-01,2023,Adelaide International 1,Hard,Azarenka V.,Kalinina A.,26.0,39.0,1.73,2.1
2023-03-01,2023,ASB Classic,Hard,Kuzmova V.,Pera B.,134.0,44.0,2.2,1.67
2023-03-01,2023,ASB Classic,Hard,Blinkova A.,Cocciaretto E.,73.0,64.0,2.0,1.8
2023-03-01,2023,Adelaide International 1,Hard,Liu C.,Hon P.,59.0,154.0,1.25,4.0
2023-03-01,2023,Adelaide International 1,Hard,Vondrousova M.,Alexandrova E.,92.0,19.0,1.8,2.0
2023-03-01,2023,Adelaide International 1,Hard,Zheng Q.,Kontaveit A.,28.0,17.0,1.67,2.2
2023-03-01,2023,ASB Classic,Hard,Gauff C.,Maria T.,7.0,68.0,1.13,6.0
2023-03-01,2023,ASB Classic,Hard,Ruse E.G.,Routliffe E.,116.0,855.0,1.05,11.0
2023-03-01,2023,ASB Classic,Hard,Raducanu E.,Fruhvirtova L.,78.0,79.0,1.53,2.5
2023-03-02,2023,Thailand Open,Hard,Wang Xin.,Watson H.,81.0,160.0,1.4,3.0
2023-03-02,2023,Thailand Open,Hard,Zhu L.,Zidansek T.,54.0,132.0,1.67,2.2
2023-03-02,2023,Thailand Open,Hard,Andreescu B.,Kostyuk M.,42.0,60.0,1.57,2.38
2023-03-02,2023,Lyon Open,Hard,Parks A.,Kovinic D.,79.0,67.0,1.57,2.38
2023-03-02,2023,Lyon Open,Hard,Zanevska M.,Potapova A.,93.0,43.0,1.53,2.5
2023-03-02,2023,Lyon Open,Hard,Garcia C.,Paolini J.,5.0,66.0,1.17,5.0
2023-03-02,2023,Lyon Open,Hard,Osorio M.,Noskova L.,73.0,56.0,4.0,1.25
2023-03-02,2023,Thailand Open,Hard,Tsurenko L.,Maria T.,136.0,63.0,1.8,2.0
2023-03-03,2023,Monterrey Open,Hard,Cocciaretto E.,Maria T.,49.0,73.0,1.44,2.75
2023-03-03,2023,ATX Open,Hard,Kalinskaya A.,Vandeweghe C.,67.0,136.0,1.36,3.2
2023-03-03,2023,ATX Open,Hard,Kostyuk M.,Friedsam A.L.,52.0,108.0,1.36,3.2
2023-03-03,2023,Monterrey Open,Hard,Zhu L.,Dolehide C.,41.0,206.0,1.57,2.38
2023-03-03,2023,ATX Open,Hard,Volynets K.,Stearns P.,92.0,137.0,2.2,1.67
2023-03-03,2023,Monterrey Open,Hard,Vekic D.,Bonaventure Y.,31.0,96.0,1.22,4.33
2023-03-03,2023,Monterrey Open,Hard,Garcia C.,Parrizas Diaz N.,5.0,78.0,1.17,5.0
2023-03-03,2023,ATX Open,Hard,Collins D.,Kalinskaya A.,38.0,67.0,1.5,2.63
2023-03-08,2023,Citi Open,Hard,Pegula J.,Stearns P.,4.0,57.0,1.2,4.5
2023-03-08,2023,Citi Open,Hard,Kostyuk M.,Garcia C.,34.0,5.0,2.1,1.73
2023-03-08,2023,Citi Open,Hard,Keys M.,Brady J.,16.0,1055.0,1.4,3.0
2023-03-08,2023,Citi Open,Hard,Gauff C.,Baptiste H.,7.0,205.0,1.13,6.0
2023-03-08,2023,Prague Open,Hard,Hibino N.,Hruncakova V.,125.0,122.0,2.2,1.67
2023-03-08,2023,Prague Open,Hard,Noskova L.,Raina A.,59.0,200.0,1.1,7.0
2023-03-08,2023,Prague Open,Hard,Martincova T.,Yuan Y.,107.0,116.0,1.73,2.1
2023-03-08,2023,Prague Open,Hard,Korpatsch T.,Wickmayer Y.,100.0,109.0,3.2,1.36
2023-03-08,2023,Prague Open,Hard,Cornet A.,Kanepi K.,70.0,93.0,2.1,1.73
2023-03-08,2023,Prague Open,Hard,Schmiedlova A.,Wang Xiy.,81.0,80.0,2.75,1.44
2023-03-09,2023,US Open,Hard,Vondrousova M.,Alexandrova E.,9.0,20.0,1.36,3.2
2023-03-09,2023,US Open,Hard,Muchova K.,Wang Xin.,10.0,53.0,1.17,5.0
2023-03-09,2023,US Open,Hard,Stearns P.,Boulter K.,59.0,61.0,1.73,2.1
2023-03-09,2023,US Open,Hard,Jabeur O.,Bouzkova M.,5.0,31.0,1.67,2.2
2023-03-09,2023,US Open,Hard,Gauff C.,Wozniacki C.,6.0,623.0,1.2,4.5
2023-03-09,2023,US Open,Hard,Cirstea S.,Bencic B.,30.0,13.0,2.38,1.57
2023-03-10,2023,China Open,Hard,Andreeva M.,Pavlyuchenkova A.,60.0,62.0,1.67,2.2
2023-03-10,2023,China Open,Hard,Pegula J.,Blinkova A.,4.0,39.0,1.08,8.0
2023-03-10,2023,China Open,Hard,Sabalenka A.,Boulter K.,1.0,56.0,1.07,9.0
2023-03-10,2023,China Open,Hard,Garcia C.,Putintseva Y.,10.0,75.0,1.62,2.3
2023-03-10,2023,China Open,Hard,Sakkari M.,Fruhvirtova L.,6.0,98.0,1.17,5.0
2023-03-10,2023,China Open,Hard,Rybakina E.,Maria T.,5.0,53.0,1.13,6.0
2023-03-10,2023,China Open,Hard,Swiatek I.,Gracheva V.,2.0,47.0,1.05,11.0
2023-03-10,2023,China Open,Hard,Wang Xin.,Kasatkina D.,37.0,13.0,2.3,1.62
2023-03-10,2023,China Open,Hard,Kudermetova V.,Tsurenko L.,16.0,49.0,1.4,3.0
2023-03-10,2023,China Open,Hard,Kostyuk M.,Jabeur O.,44.0,7.0,3.5,1.3
2023-03-10,2023,China Open,Hard,Gauff C.,Martic P.,3.0,48.0,1.1,7.0
2023-03-11,2023,WTA Finals,Hard,Gauff C.,Vondrousova M.,3.0,6.0,1.36,3.2
2023-03-11,2023,WTA Finals,Hard,Sabalenka A.,Rybakina E.,1.0,4.0,1.57,2.38
2023-04-01,2023,ASB Classic,Hard,Zhu L.,Williams V.,84.0,1003.0,1.44,2.75
2023-04-01,2023,ASB Classic,Hard,Masarova R.,Stephens S.,130.0,37.0,2.75,1.44
2023-04-01,2023,Adelaide International 1,Hard,Sabalenka A.,Samsonova L.,5.0,20.0,2.1,1.73
2023-04-01,2023,Adelaide International 1,Hard,Kostyuk M.,Rybakina E.,69.0,21.0,3.2,1.36
2023-04-01,2023,Adelaide International 1,Hard,Vondrousova M.,Kanepi K.,92.0,32.0,1.5,2.63
2023-04-01,2023,ASB Classic,Hard,Muchova K.,Wang Xiy.,151.0,50.0,1.5,2.63
2023-04-01,2023,ASB Classic,Hard,Kovinic D.,Hibino N.,60.0,138.0,2.5,1.53
2023-04-01,2023,Adelaide International 1,Hard,Kudermetova V.,Andreescu B.,9.0,46.0,1.67,2.2
2023-04-01,2023,ASB Classic,Hard,Davis L.,Zidansek T.,87.0,85.0,1.67,2.2
2023-04-01,2023,ASB Classic,Hard,Kenin S.,Wang Xin.,227.0,86.0,1.8,2.0
2023-04-02,2023,Lyon Open,Hard,Parks A.,Zanevska M.,79.0,93.0,1.8,2.0
2023-04-02,2023,Thailand Open,Hard,Tsurenko L.,Andreescu B.,136.0,42.0,3.4,1.33
2023-04-02,2023,Thailand Open,Hard,Zhu L.,Wang Xin.,54.0,81.0,1.57,2.38
2023-04-02,2023,Lyon Open,Hard,Garcia C.,Osorio M.,5.0,73.0,1.25,4.0
2023-04-03,2023,Monterrey Open,Hard,Garcia C.,Sherif M.,5.0,53.0,1.08,8.0
2023-04-03,2023,ATX Open,Hard,Gracheva V.,Stephens S.,88.0,51.0,2.3,1.62
2023-04-03,2023,Monterrey Open,Hard,Vekic D.,Zhu L.,31.0,41.0,1.57,2.38
2023-04-03,2023,ATX Open,Hard,Kostyuk M.,Collins D.,52.0,38.0,2.38,1.57
2023-04-03,2023,Monterrey Open,Hard,Mertens E.,Cocciaretto E.,42.0,49.0,1.62,2.3
2023-04-08,2023,Citi Open,Hard,Pegula J.,Svitolina E.,4.0,27.0,1.53,2.5
2023-04-08,2023,Prague Open,Hard,Cristian J.,Baindl K.,121.0,77.0,2.0,1.8
2023-04-08,2023,Prague Open,Hard,Hibino N.,Martincova T.,125.0,107.0,2.3,1.62
2023-04-08,2023,Prague Open,Hard,Korpatsch T.,Cornet A.,100.0,70.0,2.63,1.5
2023-04-08,2023,Prague Open,Hard,Noskova L.,Schmiedlova A.,59.0,81.0,1.4,3.0
2023-04-08,2023,Citi Open,Hard,Samsonova L.,Kostyuk M.,17.0,34.0,1.5,2.63
2023-04-08,2023,Citi Open,Hard,Sakkari M.,Keys M.,9.0,16.0,2.38,1.57
2023-04-08,2023,Citi Open,Hard,Sakkari M.,Fernandez L.A.,9.0,86.0,1.57,2.38
2023-04-09,2023,US Open,Hard,Zheng Q.,Jabeur O.,23.0,5.0,2.3,1.62
2023-04-09,2023,US Open,Hard,Keys M.,Pegula J.,17.0,3.0,2.5,1.53
2023-04-09,2023,US Open,Hard,Vondrousova M.,Stearns P.,9.0,59.0,1.14,5.5
2023-04-09,2023,US Open,Hard,Ostapenko J.,Swiatek I.,21.0,1.0,6.0,1.13
2023-04-10,2023,China Open,Hard,Swiatek I.,Linette M.,2.0,25.0,1.06,10.0
2023-04-10,2023,China Open,Hard,Samsonova L.,Kostyuk M.,22.0,44.0,1.44,2.75
2023-04-10,2023,China Open,Hard,Rybakina E.,Andreeva M.,5.0,60.0,1.4,3.0
2023-04-10,2023,China Open,Hard,Ostapenko J.,Pegula J.,17.0,4.0,2.5,1.53
2023-04-11,2023,WTA Finals,Hard,Swiatek I.,Jabeur O.,2.0,7.0,1.14,5.5
2023-04-11,2023,WTA Finals,Hard,Pegula J.,Gauff C.,5.0,3.0,1.73,2.0
2023-05-01,2023,ASB Classic,Hard,Fernandez L.A.,Grabher J.,40.0,82.0,1.14,5.5
2023-05-01,2023,Adelaide International 1,Hard,Begu I.,Ostapenko J.,34.0,18.0,2.75,1.44
2023-05-01,2023,ASB Classic,Hard,Kovinic D.,Davis L.,60.0,87.0,2.75,1.44
2023-05-01,2023,Adelaide International 1,Hard,Jabeur O.,Cirstea S.,2.0,45.0,1.29,3.75
2023-05-01,2023,ASB Classic,Hard,Masarova R.,Blinkova A.,130.0,73.0,2.3,1.62
2023-05-01,2023,ASB Classic,Hard,Gauff C.,Kenin S.,7.0,227.0,1.2,4.5
2023-05-01,2023,ASB Classic,Hard,Muchova K.,Ruse E.G.,151.0,116.0,1.36,3.2
2023-05-01,2023,ASB Classic,Hard,Kuzmova V.,Raducanu E.,134.0,78.0,2.75,1.44
2023-05-01,2023,ASB Classic,Hard,Bonaventure Y.,Marino R.,95.0,63.0,2.38,1.57
2023-05-01,2023,Adelaide International 1,Hard,Azarenka V.,Zheng Q.,26.0,28.0,2.2,1.67
2023-05-01,2023,Adelaide International 1,Hard,Noskova L.,Liu C.,102.0,59.0,1.73,2.1
2023-05-02,2023,Thailand Open,Hard,Zhu L.,Tsurenko L.,54.0,136.0,1.8,2.0
2023-05-02,2023,Lyon Open,Hard,Parks A.,Garcia C.,79.0,5.0,4.33,1.22
