date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_last10,winrate_last10,avg_odds_last10
2023-02-01,2023,Maharashtra Open,Hard,Krajinovic F.,54.0,Nagal S.,503.0,1.25,4.0,1,10.0,0.5,2.396
2023-04-01,2023,Maharashtra Open,Hard,Krajinovic F.,54.0,Mmoh M.,113.0,1.8,2.0,1,10.0,0.5,2.409
2023-05-01,2023,Maharashtra Open,Hard,Krajinovic F.,54.0,Bonzi B.,60.0,2.63,1.5,0,10.0,0.6,1.7890000000000001
2023-07-02,2023,Open Sud de France,Hard,Krajinovic F.,71.0,Karatsev A.,95.0,1.8,2.0,1,10.0,0.5,1.8719999999999999
2023-09-02,2023,Open Sud de France,Hard,Krajinovic F.,71.0,Sonego L.,56.0,2.5,1.53,0,10.0,0.5,1.9120000000000001
2023-09-03,2023,BNP Paribas Open,Hard,Krajinovic F.,74.0,Mcdonald M.,53.0,2.75,1.44,0,10.0,0.4,2.022
2023-08-02,2023,Dallas Open,Hard,Krall L.,,Albot R.,123.0,11.0,1.05,0,9.0,0.4444444444444444,2.0244444444444443
2001-01-01,2001,TATA Open,Hard,Kratochvil M.,93,Vinciguerra A.,52.0,,,0,8.0,0.5,2.0625
2001-01-10,2001,Japan Open,Hard,Kratochvil M.,57,Hewitt L.,3.0,,,0,8.0,0.5,2.042857142857143
2001-01-10,2001,Japan Open,Hard,Kratochvil M.,57.0,Burgsmuller L.,73,,,1,8.0,0.375,2.1216666666666666
2001-01-10,2001,Japan Open,Hard,Kratochvil M.,57.0,Fukarek O.,120,,,1,8.0,0.5,1.996
2001-01-10,2001,Japan Open,Hard,Kratochvil M.,57.0,Kucera K.,151,,,1,8.0,0.5,2.1825
2001-01-10,2001,Japan Open,Hard,Kratochvil M.,57.0,Schalken S.,24,,,1,8.0,0.5,2.31
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Kratochvil M.,78,Puentes G.,103.0,,,0,8.0,0.625,2.1500000000000004
2001-08-10,2001,CA Tennis Trophy,Hard,Kratochvil M.,42,Canas G.,21.0,,,0,8.0,0.5,2.5
2001-08-10,2001,CA Tennis Trophy,Hard,Kratochvil M.,42.0,Hrbaty D.,28,,,1,8.0,0.5,
2001-08-10,2001,CA Tennis Trophy,Hard,Kratochvil M.,42.0,Melzer J.,195,,,1,9.0,0.5555555555555556,
2001-10-09,2001,President's Cup,Hard,Kratochvil M.,66,Kroslak J.,268.0,,,0,10.0,0.6,
2001-12-02,2001,Marseille Open,Hard,Kratochvil M.,78.0,Clement A.,12,,,1,10.0,0.6,
2001-12-02,2001,Marseille Open,Hard,Kratochvil M.,78.0,Huet S.,141,,,1,10.0,0.7,
2001-12-02,2001,Marseille Open,Hard,Kratochvil M.,78,Federer R.,23.0,,,0,10.0,0.7,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Kratochvil M.,44,Balcells J.,123.0,,,0,10.0,0.6,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Kratochvil M.,44.0,Canas G.,17,,,1,10.0,0.5,
2002-05-08,2002,Cincinnati TMS,Hard,Kratochvil M.,36,Roddick A.,9.0,4.5,1.167,0,10.0,0.5,
2002-07-01,2002,Heineken Open,Hard,Kratochvil M.,44,Golmard J.,49.0,,,0,10.0,0.5,4.5
2002-07-01,2002,Heineken Open,Hard,Kratochvil M.,44.0,Ginepri R.,176,,,1,10.0,0.5,4.5
2002-07-01,2002,Heineken Open,Hard,Kratochvil M.,44.0,Nalbandian D.,45,,,1,10.0,0.5,4.5
2002-07-01,2002,Heineken Open,Hard,Kratochvil M.,44.0,Nielsen M.,458,,,1,10.0,0.5,4.5
2002-07-10,2002,CA Tennis Trophy,Hard,Kratochvil M.,55,Ulihrach B.,73.0,2.2,1.615,0,10.0,0.6,4.5
2002-11-02,2002,Marseille Open,Hard,Kratochvil M.,43,Ferrero J.C.,3.0,,,0,10.0,0.5,3.35
2002-11-03,2002,Pacific Life Open,Hard,Kratochvil M.,44.0,Agassi A.,5,,,1,10.0,0.4,3.35
2002-11-03,2002,Pacific Life Open,Hard,Kratochvil M.,44,Rios M.,35.0,,,0,10.0,0.5,3.35
2002-12-08,2002,RCA Championships,Hard,Kratochvil M.,35.0,Agaev E.,368,,,1,10.0,0.5,3.35
