date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Clavet F.,40.0,Hewitt L.,6,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Norman M.,5.0,Fish M.,251,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Levy H.,59.0,Henman T.,10,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Gambill J.M.,24.0,Bruguera S.,72,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Rafter P.,11.0,Gustafsson M.,77,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Saretta F.,271.0,Rochus C.,82,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Santoro F.,52.0,Alami K.,74,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Arthurs W.,70.0,Saulnier C.,129,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Gambill J.M.,24.0,Arthurs W.,70,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Wessels P.,133.0,Kempes E.,119,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Malisse X.,101.0,Santoro F.,52,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Gambill J.M.,24.0,Woodruff C.,93,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Arthurs W.,70.0,Rafter P.,11,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Woodruff C.,93.0,Goellner M.K.,177,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Wessels P.,133.0,Calatrava A.,57,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Santoro F.,52.0,Saretta F.,271,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Rafter P.,11.0,Vanek J.,87,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Malisse X.,101.0,Lapentti N.,27,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Kempes E.,119.0,Moya C.,23,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Gambill J.M.,24.0,Rusedski G.,41,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Arthurs W.,70.0,Hantschk M.,106,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Woodruff C.,93.0,Calleri A.,65,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Wessels P.,133.0,Stoltenberg J.,69,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Vanek J.,87.0,Roddick A.,120,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Rusedski G.,41.0,Dent T.,189,,,1
2001-05-03,2001,Citrix Tennis Championships,Hard,Malisse X.,101.0,Sanguinetti D.,54,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Canas G.,135,Clavet F.,40.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Norman M.,5,Clavet F.,40.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Bruguera S.,72,Gambill J.M.,24.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Spadea V.,188,Goellner M.K.,177.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Gaudio G.,30,Hantschk M.,106.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Balcells J.,66,Kempes E.,119.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Blanco G.,79,Lapentti N.,27.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Sanguinetti D.,54,Malisse X.,101.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Koubek S.,83,Moya C.,23.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Gustafsson M.,77,Rafter P.,11.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Dent T.,189,Rusedski G.,41.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Alami K.,74,Santoro F.,52.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Rochus C.,82,Saretta F.,271.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Roddick A.,120,Vanek J.,87.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Stoltenberg J.,69,Wessels P.,133.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Wessels P.,133,Malisse X.,101.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Calleri A.,65,Woodruff C.,93.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Rusedski G.,41,Gambill J.M.,24.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Moya C.,23,Kempes E.,119.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Lapentti N.,27,Malisse X.,101.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Vanek J.,87,Rafter P.,11.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Saretta F.,271,Santoro F.,52.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Calatrava A.,57,Wessels P.,133.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Goellner M.K.,177,Woodruff C.,93.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Rafter P.,11,Arthurs W.,70.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Woodruff C.,93,Gambill J.M.,24.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Santoro F.,52,Malisse X.,101.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Kempes E.,119,Wessels P.,133.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Arthurs W.,70,Gambill J.M.,24.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Saulnier C.,129,Arthurs W.,70.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Hantschk M.,106,Arthurs W.,70.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Stoliarov A.,94,Calatrava A.,57.0,,,0
2001-05-03,2001,Citrix Tennis Championships,Hard,Malisse X.,101,Gambill J.M.,24.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,O'Brien A.,255,Canas G.,135.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Levy H.,59,Norman M.,5.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Lee H.T.,80,Acasuso J.,109.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Agassi A.,4,Clavet F.,40.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,El Aynaoui Y.,49,Enqvist T.,9.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Chela J.I.,75,Fish M.,251.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Sargsian S.,96,Fromberg R.,124.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Schalken S.,29,Gaudenzi A.,98.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Costa A.,31,Henman T.,10.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Sanchez D.,86,Hewitt L.,6.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Sampras P.,3,Ilie A.,43.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Vemic D.,502,Levy H.,59.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Blake J.,180,Massu N.,68.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Pozzi G.,46,Norman M.,5.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Kratochvil M.,78,Puentes G.,103.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Voinea A.,147,Rios M.,25.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,di Pasquale A.,61,Schuettler R.,53.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Hewitt L.,6.0,Rios M.,25,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Enqvist T.,9,Fish M.,251.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Puentes G.,103,Henman T.,10.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Fromberg R.,124,Hewitt L.,6.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Ilie A.,43,Levy H.,59.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Gaudenzi A.,98,Massu N.,68.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Acasuso J.,109,Norman M.,5.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Schuettler R.,53,Rios M.,25.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Massu N.,68,Clavet F.,40.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Rios M.,25,Hewitt L.,6.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Henman T.,10,Levy H.,59.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Fish M.,251,Norman M.,5.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Hewitt L.,6,Clavet F.,40.0,,,0
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Rios M.,25.0,Schuettler R.,53,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Clavet F.,40.0,Massu N.,68,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Norman M.,5.0,Acasuso J.,109,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Massu N.,68.0,Gaudenzi A.,98,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Levy H.,59.0,Ilie A.,43,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Clavet F.,40.0,Norman M.,5,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Norman M.,5.0,Levy H.,59,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Acasuso J.,109.0,Lee H.T.,80,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Enqvist T.,9.0,El Aynaoui Y.,49,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Fish M.,251.0,Chela J.I.,75,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Fromberg R.,124.0,Sargsian S.,96,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Gaudenzi A.,98.0,Schalken S.,29,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Henman T.,10.0,Costa A.,31,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Hewitt L.,6.0,Sanchez D.,86,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Clavet F.,40.0,Agassi A.,4,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Levy H.,59.0,Vemic D.,502,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Massu N.,68.0,Blake J.,180,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Norman M.,5.0,Pozzi G.,46,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Puentes G.,103.0,Kratochvil M.,78,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Rios M.,25.0,Voinea A.,147,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Schuettler R.,53.0,di Pasquale A.,61,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Clavet F.,40.0,Canas G.,135,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Fish M.,251.0,Enqvist T.,9,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Henman T.,10.0,Puentes G.,103,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Hewitt L.,6.0,Fromberg R.,124,,,1
2001-05-03,2001,Franklin Templeton Tennis Classic,Hard,Ilie A.,43.0,Sampras P.,3,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Norman M.,23,Hewitt L.,5.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Tabara M.,48,Henman T.,8.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Woodruff C.,90,Haas T.,16.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Agassi A.,2,Gaudio G.,56.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Hrbaty D.,20,Gambill J.M.,22.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Coria G.,28,Arazi H.,30.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Vicente F.,49,Escude N.,31.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Calatrava A.,64,Clement A.,11.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Voltchkov V.,77,Chang M.,70.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Lapentti N.,25,Sampras P.,12.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Ferreira W.,35,Schalken S.,32.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Golmard J.,50,Santoro F.,17.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Arthurs W.,51,Ferrero J.C.,4.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Vinciguerra A.,43,Kafelnikov Y.,6.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Mamiit C.,112,Martin T.,29.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Clavet F.,65,Ivanisevic G.,19.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Roddick A.,27,Kuerten G.,1.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Prinosil D.,52,Rusedski G.,36.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Portas A.,24,Rafter P.,7.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Levy H.,66,Koubek S.,85.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Morrison J.,225,Novak J.,42.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Mantilla F.,73,Moya C.,18.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Johansson T.,15,Pavel A.,21.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Safin M.,3,Canas G.,33.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Russell M.,86,Martin A.,38.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Bjorkman J.,46,Malisse X.,44.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Squillari F.,40,Ljubicic I.,67.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Dent T.,114,Lee H.T.,63.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Enqvist T.,13,Kiefer N.,26.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Koubek S.,85,Rusedski G.,36.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Rusedski G.,36,Rafter P.,7.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Mirnyi M.,47,Hewitt L.,5.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Schalken S.,32,Koubek S.,85.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Martin T.,29,Kiefer N.,26.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Santoro F.,17,Kafelnikov Y.,6.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Escude N.,31,Ivanisevic G.,19.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Ulihrach B.,37,Hewitt L.,5.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Lee H.T.,63,Henman T.,8.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Novak J.,42,Gambill J.M.,22.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Chang M.,70,Canas G.,33.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Clement A.,11,Blake J.,120.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Ferrero J.C.,4,Arazi H.,30.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Boutter J.,57,Blake J.,120.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Sampras P.,12,Martin A.,38.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Pavel A.,21,Mirnyi M.,47.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Kiefer N.,26,Henman T.,8.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Malisse X.,44,Rafter P.,7.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Canas G.,33,Gambill J.M.,22.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Rafter P.,7,Kuerten G.,1.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Hewitt L.,5,Rafter P.,7.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Henman T.,8,Kuerten G.,1.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Costa A.,41,Mirnyi M.,47.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Kafelnikov Y.,6,Kuerten G.,1.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Ljubicic I.,67,Hewitt L.,5.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Black W.,135,Ulihrach B.,37.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Gambill J.M.,22,Henman T.,8.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Blake J.,120,Rafter P.,7.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Arazi H.,30,Ljubicic I.,67.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Ivanisevic G.,19,Kuerten G.,1.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Martin A.,38,Kafelnikov Y.,6.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Gaudio G.,56,Rusedski G.,36.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Haas T.,16,Kuerten G.,1.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Moya C.,18,Ljubicic I.,67.0,,,0
2001-06-08,2001,Cincinnati TMS,Hard,Rafter P.,7.0,Hewitt L.,5,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Canas G.,33.0,Safin M.,3,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Rusedski G.,36.0,Koubek S.,85,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Hewitt L.,5.0,Mirnyi M.,47,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kafelnikov Y.,6.0,Martin A.,38,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kuerten G.,1.0,Ivanisevic G.,19,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Ljubicic I.,67.0,Arazi H.,30,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Rafter P.,7.0,Blake J.,120,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Henman T.,8.0,Gambill J.M.,22,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Ulihrach B.,37.0,Black W.,135,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Hewitt L.,5.0,Ljubicic I.,67,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kuerten G.,1.0,Kafelnikov Y.,6,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Rafter P.,7.0,Rusedski G.,36,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kuerten G.,1.0,Henman T.,8,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Schalken S.,32.0,Ferreira W.,35,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Gambill J.M.,22.0,Novak J.,42,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Gambill J.M.,22.0,Canas G.,33,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Henman T.,8.0,Lee H.T.,63,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Rusedski G.,36.0,Gaudio G.,56,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Rafter P.,7.0,Malisse X.,44,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Mirnyi M.,47.0,Pavel A.,21,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Martin A.,38.0,Sampras P.,12,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Ljubicic I.,67.0,Moya C.,18,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Hewitt L.,5.0,Ulihrach B.,37,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Ivanisevic G.,19.0,Escude N.,31,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kafelnikov Y.,6.0,Santoro F.,17,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kiefer N.,26.0,Martin T.,29,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Koubek S.,85.0,Schalken S.,32,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kuerten G.,1.0,Haas T.,16,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kuerten G.,1.0,Rafter P.,7,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Sampras P.,12.0,Lapentti N.,25,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Henman T.,8.0,Kiefer N.,26,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Chang M.,70.0,Voltchkov V.,77,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Blake J.,120.0,Boutter J.,57,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Arazi H.,30.0,Ferrero J.C.,4,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Blake J.,120.0,Clement A.,11,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Canas G.,33.0,Chang M.,70,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Mirnyi M.,47.0,Costa A.,41,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Lee H.T.,63.0,Dent T.,114,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Ljubicic I.,67.0,Squillari F.,40,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Malisse X.,44.0,Bjorkman J.,46,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Martin A.,38.0,Russell M.,86,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Martin T.,29.0,Mamiit C.,112,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Arazi H.,30.0,Coria G.,28,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Moya C.,18.0,Mantilla F.,73,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Novak J.,42.0,Morrison J.,225,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Koubek S.,85.0,Levy H.,66,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Rafter P.,7.0,Portas A.,24,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Pavel A.,21.0,Johansson T.,15,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kuerten G.,1.0,Roddick A.,27,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Clement A.,11.0,Calatrava A.,64,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Escude N.,31.0,Vicente F.,49,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Rusedski G.,36.0,Prinosil D.,52,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Gambill J.M.,22.0,Hrbaty D.,20,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Gaudio G.,56.0,Agassi A.,2,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Haas T.,16.0,Woodruff C.,90,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Ferrero J.C.,4.0,Arthurs W.,51,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Hewitt L.,5.0,Norman M.,23,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Santoro F.,17.0,Golmard J.,50,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kafelnikov Y.,6.0,Vinciguerra A.,43,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Kiefer N.,26.0,Enqvist T.,13,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Ivanisevic G.,19.0,Clavet F.,65,,,1
2001-06-08,2001,Cincinnati TMS,Hard,Henman T.,8.0,Tabara M.,48,,,1
2001-08-01,2001,adidas International,Hard,Pozzi G.,41.0,El Aynaoui Y.,31,,,1
2001-08-01,2001,adidas International,Hard,Bjorkman J.,44.0,Stoltenberg J.,63,,,1
2001-08-01,2001,adidas International,Hard,Bastl G.,118.0,Clement A.,18,,,1
2001-08-01,2001,adidas International,Hard,Woodbridge T.,188.0,Tarango J.,112,,,1
2001-08-01,2001,adidas International,Hard,Stoltenberg J.,63.0,Draper S.,263,,,1
2001-08-01,2001,adidas International,Hard,Schuettler R.,60.0,Dosedel S.,66,,,1
2001-08-01,2001,adidas International,Hard,Santoro F.,46.0,Prinosil D.,38,,,1
2001-08-01,2001,adidas International,Hard,Rosset M.,29.0,Voltchkov V.,39,,,1
2001-08-01,2001,adidas International,Hard,Rochus C.,76.0,Mirnyi M.,43,,,1
2001-08-01,2001,adidas International,Hard,Norman M.,4.0,Pavel A.,27,,,1
2001-08-01,2001,Heineken Open,Hard,Johansson T.,36.0,Boutter J.,68,,,1
2001-08-01,2001,adidas International,Hard,Hewitt L.,7.0,Arthurs W.,84,,,1
2001-08-01,2001,Heineken Open,Hard,Koubek S.,52.0,Squillari F.,14,,,1
2001-08-01,2001,Heineken Open,Hard,Martelli M.,281.0,Sanguinetti D.,72,,,1
2001-08-01,2001,Heineken Open,Hard,Rusedski G.,73.0,Nielsen M.,260,,,1
2001-08-01,2001,Heineken Open,Hard,Medvedev A.,58.0,Gaudio G.,34,,,1
2001-08-01,2001,Heineken Open,Hard,Hrbaty D.,17.0,Gaudenzi A.,102,,,1
2001-08-01,2001,Heineken Open,Hard,Russell M.,154.0,Vicente F.,42,,,1
2001-08-01,2001,Heineken Open,Hard,di Pasquale A.,61.0,Rios M.,23,,,1
2001-08-01,2001,Heineken Open,Hard,Clavet F.,47.0,Chela J.I.,65,,,1
2001-08-01,2001,Heineken Open,Hard,Calatrava A.,53.0,Calleri A.,64,,,1
2001-08-01,2001,Heineken Open,Hard,Black B.,35.0,Portas A.,49,,,1
2001-08-01,2001,Heineken Open,Hard,Balcells J.,74.0,Tabara M.,70,,,1
2001-08-01,2001,Heineken Open,Hard,Gambill J.M.,33.0,Massu N.,67,,,1
2001-08-01,2001,Heineken Open,Hard,Vinciguerra A.,50.0,Levy H.,59,,,1
2001-08-01,2001,Heineken Open,Hard,Koubek S.,52.0,Calatrava A.,53,,,1
2001-08-01,2001,Heineken Open,Hard,Zabaleta M.,62.0,Mantilla F.,100,,,1
2001-08-01,2001,adidas International,Hard,Bastl G.,118.0,Moya C.,40,,,1
2001-08-01,2001,adidas International,Hard,Bjorkman J.,44.0,Pioline C.,16,,,1
2001-08-01,2001,adidas International,Hard,Clement A.,18.0,Ulihrach B.,57,,,1
2001-08-01,2001,adidas International,Hard,Federer R.,30.0,Ferreira W.,13,,,1
2001-08-01,2001,adidas International,Hard,Grosjean S.,19.0,Fromberg R.,88,,,1
2001-08-01,2001,adidas International,Hard,Haas T.,20.0,Martin T.,54,,,1
2001-08-01,2001,Heineken Open,Hard,Weiner G.,277.0,Rochus O.,71,,,1
2001-08-01,2001,adidas International,Hard,Bjorkman J.,44.0,Schuettler R.,60,,,1
2001-08-01,2001,Heineken Open,Hard,Clavet F.,47.0,Gambill J.M.,33,,,1
2001-08-01,2001,adidas International,Hard,Pioline C.,16,Bjorkman J.,44.0,,,0
